candidate_genes,disease,celltype,y,user_question,full_query
"['NPIPA1', 'DPPA5', 'IFIT3', 'ATXN7L3B', 'DHRS4L2']",type 1 diabetes mellitus,pancreatic a cell,ATXN7L3B,"Among NPIPA1, DPPA5, IFIT3, ATXN7L3B, and DHRS4L2, which gene exhibits the highest cell-type specificity in pancreatic alpha cells for targeted intervention in type 1 diabetes mellitus?","Among NPIPA1, DPPA5, IFIT3, ATXN7L3B, and DHRS4L2, which gene exhibits the highest cell-type specificity in pancreatic alpha cells for targeted intervention in type 1 diabetes mellitus? Using the PINNACLE database, identify validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings. Next, determine which of these targets overlap with pancreatic alpha cell-activated genes from PINNACLE. Compute the average embedding for the overlapping targets to serve as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PAH', 'ANXA5', 'CDK17', 'PRSS12', 'SEC61G']",type 1 diabetes mellitus,pancreatic a cell,ANXA5,"Among the genes PAH, ANXA5, CDK17, PRSS12, and SEC61G, which one exhibits the highest specificity within pancreatic alpha cells for targeting type 1 diabetes mellitus?","Among the genes PAH, ANXA5, CDK17, PRSS12, and SEC61G, which one exhibits the highest specificity within pancreatic alpha cells for targeting type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of the pancreatic alpha-cell–activated genes in PINNACLE overlap with these targets to define a cell-type–specific target set. Compute the average embedding of these overlapping genes and calculate the cosine similarity between this reference and each individual target. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MRPL40', 'ZNF843', 'GCFC2', 'ARHGEF7-AS2', 'MT-ND3']",type 1 diabetes mellitus,pancreatic a cell,MT-ND3,"Which gene among MRPL40, ZNF843, GCFC2, ARHGEF7-AS2, and MT‐ND3 exhibits the highest specificity for pancreatic alpha cells, making it the prime candidate for targeting type 1 diabetes mellitus?","Which gene among MRPL40, ZNF843, GCFC2, ARHGEF7-AS2, and MT‐ND3 exhibits the highest specificity for pancreatic alpha cells, making it the prime candidate for targeting type 1 diabetes mellitus? Using the verified therapeutic targets for type 1 diabetes mellitus, extract their cell-type–specific embeddings from the PINNACLE database. Identify the overlap between these targets and the genes activated in pancreatic alpha cells to define the cell-type–specific targets for type 1 diabetes. Then, compute the average embedding of this set and calculate the cosine similarity between this reference and each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based justification for its biological relevance."
"['PCED1B', 'HMX2', 'ASB1', 'PM20D2', 'SLC5A1']",type 1 diabetes mellitus,pancreatic a cell,SLC5A1,"Which gene among PCED1B, HMX2, ASB1, PM20D2, and SLC5A1 exhibits the highest specificity for pancreatic beta cells, making it the most promising target for type 1 diabetes mellitus interventions?","Which gene among PCED1B, HMX2, ASB1, PM20D2, and SLC5A1 exhibits the highest specificity for pancreatic beta cells, making it the most promising target for type 1 diabetes mellitus interventions? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type specific embeddings from the PINNACLE dataset. Next, determine which genes activated in pancreatic alpha cells overlap with these targets; this overlapping set represents the cell-type specific therapeutic candidates. Calculate the average embedding for these candidates as a reference, then compute the cosine similarity between this reference and each individual gene embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological significance."
"['DNASE1L1', 'C2-AS1', 'KPNA7', 'EMSY', 'ESCO2']",type 1 diabetes mellitus,pancreatic a cell,EMSY,"Which gene among DNASE1L1, C2-AS1, KPNA7, EMSY, and ESCO2 exhibits the highest specificity for pancreatic alpha cells, thereby emerging as the most promising target for type 1 diabetes mellitus intervention?","Which gene among DNASE1L1, C2-AS1, KPNA7, EMSY, and ESCO2 exhibits the highest specificity for pancreatic alpha cells, thereby emerging as the most promising target for type 1 diabetes mellitus intervention? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of the pancreatic alpha cell–activated genes in PINNACLE overlap with these targets. Using this overlapping set as the cell-specific targets, compute the average embedding and then calculate the cosine similarity between this reference and each individual target gene. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SHH', 'ATF6B', 'OCEL1', 'ZNHIT2', 'MIAT']",type 1 diabetes mellitus,pancreatic a cell,ATF6B,"Among the genes SHH, ATF6B, OCEL1, ZNHIT2, and MIAT, which demonstrates the highest cell-type specificity in pancreatic alpha cells as a potential target for type 1 diabetes mellitus therapy?","Among the genes SHH, ATF6B, OCEL1, ZNHIT2, and MIAT, which demonstrates the highest cell-type specificity in pancreatic alpha cells as a potential target for type 1 diabetes mellitus therapy? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the pancreatic alpha cell-activated genes in PINNACLE to define cell-type–specific targets for T1D. Compute the average embedding for these overlapping genes and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RNF216', 'UNC93B1', 'C16orf87', 'FADD', 'GOLGA8M_ENSG00000261480']",type 1 diabetes mellitus,pancreatic a cell,RNF216,"Which gene among RNF216, UNC93B1, C16orf87, FADD, and GOLGA8M (ENSG00000261480) demonstrates the highest cell-type specificity in pancreatic alpha cells, making it the most promising single candidate for targeted therapy in type 1 diabetes mellitus?","Which gene among RNF216, UNC93B1, C16orf87, FADD, and GOLGA8M (ENSG00000261480) demonstrates the highest cell-type specificity in pancreatic alpha cells, making it the most promising single candidate for targeted therapy in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which pancreatic alpha cell-activated genes overlap with these targets. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this reference embedding and each individual target. If one gene clearly exhibits a higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based explanation for its biological relevance."
"['RAB26', 'SETD2', 'GPR141', 'PLA2G4A', 'BLTP1']",type 1 diabetes mellitus,pancreatic a cell,BLTP1,"Which gene among RAB26, SETD2, GPR141, PLA2G4A, and BLTP1 exhibits the highest specificity for pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among RAB26, SETD2, GPR141, PLA2G4A, and BLTP1 exhibits the highest specificity for pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify experimentally validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type-specific embeddings from the PINNACLE dataset. Next, identify the subset of these targets that overlap with pancreatic α-cell–activated genes in PINNACLE to define cell-type-specific targets for type 1 diabetes. Compute the average embedding for these overlapping genes as a reference, then calculate the cosine similarity between this reference and each individual target's embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance to type 1 diabetes."
"['KLF5', 'TMEM167A', 'KANSL1', 'SSB', 'FRY']",type 1 diabetes mellitus,pancreatic a cell,KANSL1,"Among the genes KLF5, TMEM167A, KANSL1, SSB, and FRY, which one shows the most specific expression in pancreatic alpha cells, making it the most promising target for type 1 diabetes mellitus intervention?","Among the genes KLF5, TMEM167A, KANSL1, SSB, and FRY, which one shows the most specific expression in pancreatic alpha cells, making it the most promising target for type 1 diabetes mellitus intervention? Identify and extract the cell-type-specific embeddings for verified therapeutic targets of type 1 diabetes mellitus from PINNACLE. Next, determine which pancreatic alpha cell-activated genes intersect with these targets, and compute their average embedding as a reference. Then, calculate the cosine similarity between this reference and each individual overlapping gene embedding. Finally, if one gene shows a distinctly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological significance."
"['OPN3', 'ZDHHC11', 'ZBTB20-AS5', 'DPP4', 'AIFM2']",type 1 diabetes mellitus,pancreatic a cell,DPP4,"Among OPN3, ZDHHC11, ZBTB20-AS5, DPP4, and AIFM2, which gene exhibits the highest specificity for pancreatic α cells, making it the best candidate for targeted interventions in type 1 diabetes mellitus?","Among OPN3, ZDHHC11, ZBTB20-AS5, DPP4, and AIFM2, which gene exhibits the highest specificity for pancreatic α cells, making it the best candidate for targeted interventions in type 1 diabetes mellitus? Which verified therapeutic targets for type 1 diabetes mellitus have corresponding cell‐type–specific embeddings in PINNACLE? Identify the overlap between these targets and the pancreatic alpha cell–activated genes in PINNACLE, designate this overlapping set as the cell-type–specific targets for type 1 diabetes, and compute their average embedding. Next, calculate the cosine similarity between this average and the individual gene embeddings. If one gene exhibits a markedly higher similarity compared to the others, designate it as the top candidate and provide a concise, evidence-supported rationale for its biological relevance."
"['AGK-DT', 'INS', 'CMIP', 'MAP1A', 'LINC01374']",type 1 diabetes mellitus,pancreatic a cell,INS,"Among the genes AGK-DT, INS, CMIP, MAP1A, and LINC01374, which one exhibits the highest cell-type specificity in pancreatic alpha cells for potential targeting in type 1 diabetes mellitus?","Among the genes AGK-DT, INS, CMIP, MAP1A, and LINC01374, which one exhibits the highest cell-type specificity in pancreatic alpha cells for potential targeting in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with PINNACLE's pancreatic α cell-activated genes to form the set of cell-type–specific targets. Compute the average embedding of this target set and calculate the cosine similarity between this average and each individual target. If one gene displays a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
"['VEZT', 'SND1', 'TTC12', 'GPATCH3', 'HSPA5']",type 1 diabetes mellitus,pancreatic a cell,SND1,"Among VEZT, SND1, TTC12, GPATCH3, and HSPA5, which gene exhibits the highest cell-type specificity in pancreatic α cells, thereby representing the most promising target for therapeutic intervention in type 1 diabetes mellitus?","Among VEZT, SND1, TTC12, GPATCH3, and HSPA5, which gene exhibits the highest cell-type specificity in pancreatic α cells, thereby representing the most promising target for therapeutic intervention in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type-specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with genes activated in pancreatic alpha‐cells, thereby defining a set of cell-type-specific targets for type 1 diabetes. Compute the average embedding of this overlapping set and calculate the cosine similarity between each individual target’s embedding and the average vector. If one gene displays a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FBXO42', 'MARK2', 'ASAP1', 'MAB21L2', 'MYSM1']",type 1 diabetes mellitus,pancreatic a cell,ASAP1,"Which gene—FBXO42, MARK2, ASAP1, MAB21L2, or MYSM1—exhibits the highest cell-type specificity in pancreatic alpha cells for potential targeted therapy in type 1 diabetes mellitus?","Which gene—FBXO42, MARK2, ASAP1, MAB21L2, or MYSM1—exhibits the highest cell-type specificity in pancreatic alpha cells for potential targeted therapy in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their corresponding cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the genes activated in pancreatic α cells; this overlapping set represents the cell-type–specific targets. Compute the average embedding of these overlapping targets, and then calculate the cosine similarity between this average embedding and the embedding of each individual target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate, and provide a concise evidence-based rationale for its biological relevance."
"['C22orf31', 'LINC01780', 'MRPL19', 'HECTD4', 'ZNF391']",type 1 diabetes mellitus,pancreatic a cell,HECTD4,"Which gene—C22orf31, LINC01780, MRPL19, HECTD4, or ZNF391—displays the highest cell-type specificity in pancreatic alpha cells, making it the most promising target for type 1 diabetes mellitus intervention?","Which gene—C22orf31, LINC01780, MRPL19, HECTD4, or ZNF391—displays the highest cell-type specificity in pancreatic alpha cells, making it the most promising target for type 1 diabetes mellitus intervention? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of the pancreatic alpha cell–activated genes in PINNACLE overlap with these targets to define the cell-type–specific targets. Compute the average embedding of these overlapping targets and calculate the cosine similarity between this average and each individual target embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['PYY', 'FAM66B', 'GGN', 'CNOT8', 'SLC44A4']",type 1 diabetes mellitus,pancreatic a cell,SLC44A4,"Which gene among PYY, FAM66B, GGN, CNOT8, and SLC44A4 exhibits the highest cell-type specificity in pancreatic α cells in the context of type 1 diabetes mellitus?","Which gene among PYY, FAM66B, GGN, CNOT8, and SLC44A4 exhibits the highest cell-type specificity in pancreatic α cells in the context of type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus within PINNACLE and retrieve their cell-type–specific embeddings. Determine the overlap between these targets and the genes activated in pancreatic alpha cells. Compute the average embedding for this overlapping set and calculate the cosine similarity between this average and the embedding of each individual target gene. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['KIF9', 'NDUFB1', 'TRMU', 'PTPN21', 'SDK2']",type 1 diabetes mellitus,pancreatic stellate cell,NDUFB1,"Which gene among KIF9, NDUFB1, TRMU, PTPN21, and SDK2 shows the most specific expression in pancreatic stellate cells for potential targeted interventions in type 1 diabetes mellitus?","Which gene among KIF9, NDUFB1, TRMU, PTPN21, and SDK2 shows the most specific expression in pancreatic stellate cells for potential targeted interventions in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the pancreatic stellate cell-activated genes in PINNACLE to define the cell-type–specific targets. Calculate the average embedding of this overlapping set, and then compute the cosine similarity between the average embedding and each individual target's embedding. If one gene consistently exhibits a higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ZNF875', 'TAL2', 'INSR', 'PDLIM5', 'TNK2-AS1']",type 1 diabetes mellitus,pancreatic stellate cell,INSR,"Which gene—ZNF875, TAL2, INSR, PDLIM5, or TNK2-AS1—exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus?","Which gene—ZNF875, TAL2, INSR, PDLIM5, or TNK2-AS1—exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus (T1DM) and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which pancreatic stellate cell–activated genes, also present in PINNACLE, overlap with these targets to define a set of cell-type–specific T1DM targets. Compute the average embedding for these overlapping genes, then calculate the cosine similarity between this reference and each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MT-ND4', 'RELL2', 'HNF4A', 'REPIN1', 'ROS1']",type 1 diabetes mellitus,pancreatic stellate cell,MT-ND4,"Among the candidate genes MT-ND4, RELL2, HNF4A, REPIN1, and ROS1, which exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus?","Among the candidate genes MT-ND4, RELL2, HNF4A, REPIN1, and ROS1, which exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE database. Then, determine the overlap between these targets and the pancreatic stellate cell–activated genes in PINNACLE to define the cell-type–specific targets for type 1 diabetes. Calculate the average embedding for this overlapping set and determine the cosine similarity between this reference and each individual target. If one gene displays a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['CTSB', 'FGF11', 'IFT122', 'DCHS2', 'NDUFB10']",type 1 diabetes mellitus,pancreatic stellate cell,NDUFB10,"Which gene among CTSB, FGF11, IFT122, DCHS2, and NDUFB10 exhibits the highest cell-type specificity in pancreatic stellate cells in the context of targeting type 1 diabetes mellitus?","Which gene among CTSB, FGF11, IFT122, DCHS2, and NDUFB10 exhibits the highest cell-type specificity in pancreatic stellate cells in the context of targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which genes activated in pancreatic stellate cells overlap with these targets. For the overlapping gene set, compute the average embedding and then calculate the cosine similarity between this reference and each individual embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DUOX2', 'SLC1A5', 'HBD', 'YTHDF1', 'GPR84']",type 1 diabetes mellitus,pancreatic stellate cell,SLC1A5,"Which gene among DUOX2, SLC1A5, HBD, YTHDF1, and GPR84 demonstrates the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus?","Which gene among DUOX2, SLC1A5, HBD, YTHDF1, and GPR84 demonstrates the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the pancreatic stellate cell–activated genes in PINNACLE. Compute the average embedding of the overlapping set to serve as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate, and provide a concise, evidence-based rationale for its biological relevance."
"['NUP188', 'UNC5B', 'MT-ND3', 'LAPTM4A-DT', 'STAT3']",type 1 diabetes mellitus,pancreatic stellate cell,MT-ND3,"Among the genes NUP188, UNC5B, MT-ND3, LAPTM4A-DT, and STAT3, which exhibits the highest specificity in pancreatic stellate cells for therapeutic targeting in type 1 diabetes mellitus?","Among the genes NUP188, UNC5B, MT-ND3, LAPTM4A-DT, and STAT3, which exhibits the highest specificity in pancreatic stellate cells for therapeutic targeting in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the pancreatic stellate cell-activated genes documented in PINNACLE. For the overlapping set, compute the average embedding to serve as a reference and calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based explanation for its biological relevance."
"['LEMD1-DT', 'PHKA2-AS1', 'PTRHD1', 'FAM83A-AS1', 'ZNF611']",type 1 diabetes mellitus,pancreatic stellate cell,PTRHD1,"Which gene among LEMD1-DT, PHKA2-AS1, PTRHD1, FAM83A-AS1, and ZNF611 exhibits the highest cell-type specific expression in pancreatic stellate cells as a potential target for type 1 diabetes mellitus?","Which gene among LEMD1-DT, PHKA2-AS1, PTRHD1, FAM83A-AS1, and ZNF611 exhibits the highest cell-type specific expression in pancreatic stellate cells as a potential target for type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with pancreatic stellate cell–activated genes in PINNACLE, and compute the average embedding for this overlapping set. Then, calculate the cosine similarity between this average embedding and that of each individual target. If one gene exhibits a significantly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['THAP9', 'NDUFS6', 'ACP5', 'LGMN', 'LINC01611']",type 1 diabetes mellitus,pancreatic stellate cell,NDUFS6,"Which gene among THAP9, NDUFS6, ACP5, LGMN, and LINC01611 exhibits the highest specificity for pancreatic stellate cells, making it the most suitable candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among THAP9, NDUFS6, ACP5, LGMN, and LINC01611 exhibits the highest specificity for pancreatic stellate cells, making it the most suitable candidate for targeted intervention in type 1 diabetes mellitus? Using verified therapeutic targets for type 1 diabetes mellitus, retrieve their cell-type–specific embeddings from PINNACLE. Identify which genes activated in pancreatic stellate cells overlap with these targets. Next, compute the average embedding of the overlapping genes and determine the cosine similarity between this average and each individual gene's embedding. If a single gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LINC02324', 'AP4S1', 'IQCB1', 'KCNJ8', 'SGK3']",type 1 diabetes mellitus,pancreatic stellate cell,KCNJ8,"Which gene—LINC02324, AP4S1, IQCB1, KCNJ8, or SGK3—demonstrates the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Which gene—LINC02324, AP4S1, IQCB1, KCNJ8, or SGK3—demonstrates the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with genes activated in pancreatic stellate cells within PINNACLE, as this overlapping set represents the cell-type–specific targets for the disease. Calculate the average embedding for these overlapping targets, and compute the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance in type 1 diabetes mellitus."
"['IL1R1', 'ZNF519', 'UPRT', 'STK17B', 'KCNH5']",type 1 diabetes mellitus,pancreatic stellate cell,IL1R1,"Which gene among IL1R1, ZNF519, UPRT, STK17B, and KCNH5 exhibits the highest cell-type specificity in pancreatic stellate cells for targeted intervention in type 1 diabetes mellitus?","Which gene among IL1R1, ZNF519, UPRT, STK17B, and KCNH5 exhibits the highest cell-type specificity in pancreatic stellate cells for targeted intervention in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of the genes activated in pancreatic stellate cells overlap with these targets to define cell-type–specific targets for type 1 diabetes. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference and each individual embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
"['HECTD3', 'GPR180', 'CYTL1', 'LINC00678', 'CTRB1']",type 1 diabetes mellitus,pancreatic stellate cell,CTRB1,"Among the genes HECTD3, GPR180, CYTL1, LINC00678, and CTRB1, which one exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus?","Among the genes HECTD3, GPR180, CYTL1, LINC00678, and CTRB1, which one exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of the pancreatic stellate cell–activated genes from PINNACLE overlap with these targets, defining your cell-type–specific target set. Calculate the average embedding of this overlap set to serve as a reference, then compute the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['NEDD1', 'NF1', 'ZNF350-AS1', 'CACHD1', 'TAPBP']",type 1 diabetes mellitus,pancreatic stellate cell,TAPBP,"Which gene among NEDD1, NF1, ZNF350-AS1, CACHD1, and TAPBP exhibits the highest specificity for pancreatic stellate cells as a potential target for type 1 diabetes mellitus?","Which gene among NEDD1, NF1, ZNF350-AS1, CACHD1, and TAPBP exhibits the highest specificity for pancreatic stellate cells as a potential target for type 1 diabetes mellitus? Identify verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which pancreatic stellate cell-activated genes in PINNACLE overlap with these targets to establish a set of cell-type–specific targets for type 1 diabetes. Calculate the average embedding of this set as a reference, then compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PLEK2', 'ASAP1', 'HNRNPA0', 'ANXA10', 'IGSF21']",type 1 diabetes mellitus,pancreatic stellate cell,ASAP1,"Among the genes PLEK2, ASAP1, HNRNPA0, ANXA10, and IGSF21, which shows the highest cell-type specificity in pancreatic stellate cells and thus represents the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Among the genes PLEK2, ASAP1, HNRNPA0, ANXA10, and IGSF21, which shows the highest cell-type specificity in pancreatic stellate cells and thus represents the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their corresponding cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the pancreatic stellate cell-activated genes in PINNACLE. Using this overlapping set as the cell-type–specific targets, compute their average embedding as a reference and then calculate the cosine similarity between this reference and each individual target's embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PSG4', 'TEP1', 'INS', 'PLAC8', 'MMP16']",type 1 diabetes mellitus,pancreatic stellate cell,INS,"Which gene among PSG4, TEP1, INS, PLAC8, and MMP16 exhibits the highest cell-type specificity in pancreatic stellate cells as a potential target for type 1 diabetes mellitus?","Which gene among PSG4, TEP1, INS, PLAC8, and MMP16 exhibits the highest cell-type specificity in pancreatic stellate cells as a potential target for type 1 diabetes mellitus? Which verified therapeutic targets for type 1 diabetes mellitus have cell-type–specific embeddings in PINNACLE, and which of these overlap with the pancreatic stellate cell activation gene set? Compute the average embedding of these overlapping targets as a reference, then calculate the cosine similarity between each target’s embedding and this reference. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['IMPDH2', 'GRID2IP', 'ZNF677', 'COMMD4', 'CARD18']",type 1 diabetes mellitus,pancreatic stellate cell,IMPDH2,"Among IMPDH2, GRID2IP, ZNF677, COMMD4, and CARD18, which gene exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most suitable candidate for targeting type 1 diabetes mellitus?","Among IMPDH2, GRID2IP, ZNF677, COMMD4, and CARD18, which gene exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most suitable candidate for targeting type 1 diabetes mellitus? Identify the experimentally validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the genes activated in pancreatic stellate cells as defined in PINNACLE, and compute the average embedding for this intersecting set. Finally, calculate the cosine similarity between this average embedding and that of each individual target, and if one gene exhibits a significantly higher similarity, nominate it as the primary candidate—with a succinct, evidence-based justification for its biological significance."
"['RELL2', 'LINC01767', 'EBF1', 'MYO18B', 'ARFGAP3']",type 1 diabetes mellitus,pancreatic stellate cell,EBF1,"Among the following genes—RELL2, LINC01767, EBF1, MYO18B, ARFGAP3—which one exhibits the highest cell-type-specific expression in pancreatic stellate cells, positioning it as the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Among the following genes—RELL2, LINC01767, EBF1, MYO18B, ARFGAP3—which one exhibits the highest cell-type-specific expression in pancreatic stellate cells, positioning it as the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and the genes activated in pancreatic stellate cells, thereby defining the cell-type–specific targets relevant to the disease. Compute the average embedding of this overlapping set as a reference, and then calculate the cosine similarity between this reference embedding and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['SND1', 'RORA-AS1', 'VPS18', 'LRRC66', 'GFRA3']",type 1 diabetes mellitus,pancreatic stellate cell,SND1,"Which gene among SND1, RORA-AS1, VPS18, LRRC66, and GFRA3 exhibits the highest cell-type specificity in pancreatic stellate cells and represents the most promising candidate for targeting type 1 diabetes mellitus?","Which gene among SND1, RORA-AS1, VPS18, LRRC66, and GFRA3 exhibits the highest cell-type specificity in pancreatic stellate cells and represents the most promising candidate for targeting type 1 diabetes mellitus? Determine the validated therapeutic targets for type 1 diabetes and retrieve their cell-type–specific embeddings from PINNACLE. Identify the overlap between these targets and the pancreatic stellate cell–activated genes in PINNACLE, which will represent the cell-type–specific targets for type 1 diabetes. Next, compute the average embedding for this overlapping set as a reference, and calculate the cosine similarity between this reference and each individual target. Finally, if one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
