candidate_genes,disease,celltype,y,user_question,full_query
"['CAVIN4', 'TRMT1', 'U2AF1L5', 'HLA-B', 'MED9']",Sjogren syndrome,duct epithelial cell,HLA-B,"Among the genes CAVIN4, TRMT1, U2AF1L5, HLA-B, and MED9, which shows the highest cell-type specificity in duct epithelial cells and is the most promising target for Sjögren syndrome?","Among the genes CAVIN4, TRMT1, U2AF1L5, HLA-B, and MED9, which shows the highest cell-type specificity in duct epithelial cells and is the most promising target for Sjögren syndrome? What are the validated therapeutic targets for Sjögren syndrome, and how are their cell-type-specific embeddings represented in the PINNACLE database? Retrieve the embeddings for those targets expressed specifically in activated duct epithelial cells and determine the overlap between these and the activated duct epithelial genes in PINNACLE. Calculate the average embedding for the overlapping set, then compute the cosine similarity between this average and each individual target’s embedding. If one gene shows a markedly higher similarity, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GABPB1', 'IMPDH2', 'SEL1L3', 'MSH3', 'RGP1']",Sjogren syndrome,duct epithelial cell,IMPDH2,"Which gene among GABPB1, IMPDH2, SEL1L3, MSH3, and RGP1 exhibits the most duct epithelial cell-specific expression in the context of targeting Sjogren syndrome?","Which gene among GABPB1, IMPDH2, SEL1L3, MSH3, and RGP1 exhibits the most duct epithelial cell-specific expression in the context of targeting Sjogren syndrome? Identify verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in duct epithelial cells in PINNACLE to define a set of cell‐type–specific targets for Sjogren syndrome. Compute the average embedding of these overlapping genes as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['HLA-B', 'DENND2D', 'PTH2R', 'PAGE2', 'FGFBP1']",Sjogren syndrome,duct epithelial cell,HLA-B,"Among the genes HLA-B, DENND2D, PTH2R, PAGE2, and FGFBP1, which one exhibits the highest expression specificity in ductal epithelial cells relevant to targeting Sjögren's syndrome?","Among the genes HLA-B, DENND2D, PTH2R, PAGE2, and FGFBP1, which one exhibits the highest expression specificity in ductal epithelial cells relevant to targeting Sjögren's syndrome? Identify the validated therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, identify the overlap between these targets and genes activated in duct epithelial cells. Calculate the average embedding of this overlapping set to serve as a reference, and compute the cosine similarity between this reference and the embedding of each target gene. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['PPIA', 'PHC1', 'NCR3', 'PTGES3L-AARSD1', 'KHDRBS3']",Sjogren syndrome,duct epithelial cell,PPIA,"Among the genes PPIA, PHC1, NCR3, PTGES3L-AARSD1, and KHDRBS3, which one exhibits the highest expression specificity in duct epithelial cells, making it a promising candidate for targeted therapeutic approaches in Sjögren's syndrome?","Among the genes PPIA, PHC1, NCR3, PTGES3L-AARSD1, and KHDRBS3, which one exhibits the highest expression specificity in duct epithelial cells, making it a promising candidate for targeted therapeutic approaches in Sjögren's syndrome? Identify the verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which duct epithelial cell-activated genes overlap with these targets to define a subset of cell-type–specific targets. Compute the average embedding of this subset, then calculate the cosine similarity between this average and each individual gene’s embedding. If one gene exhibits substantially higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['OAS1', 'NAPA', 'HLA-DPB1', 'PRDM2', 'TSPAN2']",Sjogren syndrome,duct epithelial cell,HLA-DPB1,"Which gene among OAS1, NAPA, HLA-DPB1, PRDM2, and TSPAN2 exhibits the highest specificity in ductal epithelial cells relevant to targeting Sjögren's syndrome?","Which gene among OAS1, NAPA, HLA-DPB1, PRDM2, and TSPAN2 exhibits the highest specificity in ductal epithelial cells relevant to targeting Sjögren's syndrome? Identify validated therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the set of duct epithelial cell–activated genes within PINNACLE that overlap with these targets, defining the Sjogren syndrome cell-type–specific targets. Compute the average embedding of these overlapping genes as a reference vector, and then calculate the cosine similarity between this reference and each target embedding. If one gene shows a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SLCO1C1', 'HLA-DRA', 'RAB1C', 'MIPOL1', 'ADAMTSL4']",Sjogren syndrome,duct epithelial cell,HLA-DRA,"Which gene among SLCO1C1, HLA-DRA, RAB1C, MIPOL1, and ADAMTSL4 exhibits the most pronounced cell-type-specific expression in duct epithelial cells for targeting Sjögren's syndrome?","Which gene among SLCO1C1, HLA-DRA, RAB1C, MIPOL1, and ADAMTSL4 exhibits the most pronounced cell-type-specific expression in duct epithelial cells for targeting Sjögren's syndrome? Determine the validated therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, identify the overlap between these targets and the genes activated in duct epithelial cells within the same dataset. Using this overlapping set as the cell-type–specific targets, compute the average embedding vector and then calculate the cosine similarity between this vector and each individual target. If one gene shows a significantly higher similarity than all others, nominate it as the best candidate and provide a concise, evidence-based explanation for its biological relevance."
"['TGM5', 'FCGRT', 'ABCF1', 'IFITM10', 'FGF17']",Sjogren syndrome,duct epithelial cell,FCGRT,"Which gene among TGM5, FCGRT, ABCF1, IFITM10, and FGF17 shows the greatest specificity for duct epithelial cells, making it the most promising target in Sjogren's syndrome studies?","Which gene among TGM5, FCGRT, ABCF1, IFITM10, and FGF17 shows the greatest specificity for duct epithelial cells, making it the most promising target in Sjogren's syndrome studies? Identify the verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. From these targets, determine which ones overlap with the genes activated in duct epithelial cells, then compute the average embedding of the overlapping set. Next, calculate the cosine similarity between this average embedding and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance in Sjogren syndrome."
"['NFRKB', 'HLA-B', 'CCL3L3', 'TMEM208', 'LOXL2']",Sjogren syndrome,duct epithelial cell,HLA-B,"Which gene, among NFRKB, HLA-B, CCL3L3, TMEM208, and LOXL2, exhibits the highest specificity in duct epithelial cells for targeting Sjögren syndrome?","Which gene, among NFRKB, HLA-B, CCL3L3, TMEM208, and LOXL2, exhibits the highest specificity in duct epithelial cells for targeting Sjögren syndrome? Identify validated therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which genes activated in duct epithelial cells overlap with these targets, defining the cell-type–specific Sjögren syndrome targets. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this average and the embedding of each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the prime candidate and provide a concise, evidence-based rationale for its biological relevance."
"['POLD1', 'BIRC7', 'SPINK7', 'HLA-DRA', 'SPP1']",Sjogren syndrome,duct epithelial cell,HLA-DRA,"Which gene among POLD1, BIRC7, SPINK7, HLA-DRA, and SPP1 shows the highest specificity for duct epithelial cells and is most suitable for targeted studies in Sjögren's syndrome?","Which gene among POLD1, BIRC7, SPINK7, HLA-DRA, and SPP1 shows the highest specificity for duct epithelial cells and is most suitable for targeted studies in Sjögren's syndrome? Identify verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the duct epithelial cell-activated genes in PINNACLE. For the overlapping genes, compute the average embedding vector and determine the cosine similarity between this average and each individual gene embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['EPHA7', 'HABP2', 'RP1', 'FCGRT', 'STX4']",Sjogren syndrome,duct epithelial cell,FCGRT,"Which gene among EPHA7, HABP2, RP1, FCGRT, and STX4 exhibits the highest cell-type specific expression in duct epithelial cells for targeted intervention in Sjogren's syndrome?","Which gene among EPHA7, HABP2, RP1, FCGRT, and STX4 exhibits the highest cell-type specific expression in duct epithelial cells for targeted intervention in Sjogren's syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which duct epithelial cell-activated genes in PINNACLE overlap with these targets to define the cell-type–specific targets for Sjogren syndrome. Compute the average embedding for this overlap set as a reference and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['PRPF6', 'S100A8', 'POLQ', 'PPIA', 'DONSON']",Sjogren syndrome,duct epithelial cell,PPIA,"Which gene among PRPF6, S100A8, POLQ, PPIA, and DONSON exhibits the highest expression specificity in ductal epithelial cells, indicating its potential as a targeted candidate for Sjögren's syndrome?","Which gene among PRPF6, S100A8, POLQ, PPIA, and DONSON exhibits the highest expression specificity in ductal epithelial cells, indicating its potential as a targeted candidate for Sjögren's syndrome? Identify verified therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of the duct epithelial cell-activated genes in PINNACLE overlap with these targets to define the cell-type–specific targets for Sjögren syndrome. Compute the average embedding for these overlapping genes as a reference, then calculate the cosine similarity between this reference and each individual target. Finally, if one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['DCAF5', 'MID1IP1', 'IMPDH2', 'HK1', 'ARHGAP15']",Sjogren syndrome,duct epithelial cell,IMPDH2,"Which gene among DCAF5, MID1IP1, IMPDH2, HK1, and ARHGAP15 exhibits the highest cell-type specificity in ductal epithelial cells relevant to Sjögren's syndrome?","Which gene among DCAF5, MID1IP1, IMPDH2, HK1, and ARHGAP15 exhibits the highest cell-type specificity in ductal epithelial cells relevant to Sjögren's syndrome? Using validated therapeutic targets for Sjogren syndrome, retrieve their cell-type–specific embeddings from PINNACLE and identify which duct epithelial cell-activated genes overlap with these targets. Next, calculate the average embedding of this overlapping gene set and compute the cosine similarity between this average and each individual target. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ABI3', 'FH', 'HLA-DPB1', 'DNAJB12', 'GABPB2']",Sjogren syndrome,duct epithelial cell,HLA-DPB1,"Which gene—ABI3, FH, HLA-DPB1, DNAJB12, or GABPB2—demonstrates the highest cell-type specificity in duct epithelial cells relevant to Sjögren syndrome targeting?","Which gene—ABI3, FH, HLA-DPB1, DNAJB12, or GABPB2—demonstrates the highest cell-type specificity in duct epithelial cells relevant to Sjögren syndrome targeting? Identify verified therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Then, determine the overlap between PINNACLE’s duct epithelial cell–activated gene set and these targets to define cell-type–specific targets for the disease. Compute the average embedding of this overlapping set as a reference, and calculate the cosine similarity between this reference and each individual target. If one gene exhibits substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NPTX1', 'ESRRA', 'FITM2', 'IL32', 'FCGRT']",Sjogren syndrome,duct epithelial cell,FCGRT,"Which gene among NPTX1, ESRRA, FITM2, IL32, and FCGRT demonstrates the highest specificity in duct epithelial cells, making it the most promising candidate for targeted therapy in Sjögren syndrome?","Which gene among NPTX1, ESRRA, FITM2, IL32, and FCGRT demonstrates the highest specificity in duct epithelial cells, making it the most promising candidate for targeted therapy in Sjögren syndrome? Identify known therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from the PINNACLE database. Next, identify the overlap between these targets and genes activated in duct epithelial cells in PINNACLE, defining the cell-type–specific targets for Sjögren syndrome. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this reference and each individual target. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological relevance."
"['PCDH18', 'RTN3', 'HLA-B', 'GAGE1', 'ADH1B']",Sjogren syndrome,duct epithelial cell,HLA-B,"Which gene among PCDH18, RTN3, HLA-B, GAGE1, and ADH1B demonstrates the highest cell-type specificity in duct epithelial cells as a candidate target for Sjögren syndrome?","Which gene among PCDH18, RTN3, HLA-B, GAGE1, and ADH1B demonstrates the highest cell-type specificity in duct epithelial cells as a candidate target for Sjögren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which of the duct epithelial cell-activated genes in PINNACLE overlap with these targets. Calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual target embedding. If one gene exhibits a distinctly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in Sjogren syndrome."
"['TMEM243', 'KLK8', 'ZBTB21', 'MIF', 'HSH2D']",Sjogren syndrome,myoepithelial cell,MIF,"Among the genes TMEM243, KLK8, ZBTB21, MIF, and HSH2D, which one exhibits the highest cell-type specificity in myoepithelial cells for targeting Sjogren syndrome?","Among the genes TMEM243, KLK8, ZBTB21, MIF, and HSH2D, which one exhibits the highest cell-type specificity in myoepithelial cells for targeting Sjogren syndrome? Identify verified therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which myoepithelial cell-activated genes in the dataset overlap with these targets, thus defining the cell-type–specific targets for Sjögren syndrome. Compute the average embedding as a reference and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['HMGN5', 'HPCAL4', 'HOXD3', 'FCGRT', 'ZBTB48']",Sjogren syndrome,myoepithelial cell,FCGRT,"Which gene among HMGN5, HPCAL4, HOXD3, FCGRT, and ZBTB48 exhibits the highest specificity for myoepithelial cells, thereby representing the most promising single candidate for targeting in Sjögren's syndrome?","Which gene among HMGN5, HPCAL4, HOXD3, FCGRT, and ZBTB48 exhibits the highest specificity for myoepithelial cells, thereby representing the most promising single candidate for targeting in Sjögren's syndrome? Identify all verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the set of myoepithelial cell-activated genes in PINNACLE. Using the overlap as the cell-type–specific targets for Sjogren syndrome, compute their average embedding as a reference and calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ASIC4', 'PPIA', 'AMY1B', 'HMGA1', 'PARD6B']",Sjogren syndrome,myoepithelial cell,PPIA,"Among the genes ASIC4, PPIA, AMY1B, HMGA1, and PARD6B, which exhibits the highest specificity of expression in myoepithelial cells, making it the most promising candidate for therapeutic targeting in Sjogren’s syndrome?","Among the genes ASIC4, PPIA, AMY1B, HMGA1, and PARD6B, which exhibits the highest specificity of expression in myoepithelial cells, making it the most promising candidate for therapeutic targeting in Sjogren’s syndrome? Identify and validate therapeutic targets for Sjogren syndrome using cell-type–specific embeddings from PINNACLE. Determine which myoepithelial cell-activated genes overlap with these targets. Next, compute the average embedding for this overlapping set as a reference and calculate the cosine similarity between this reference and each target gene’s embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SNRPC', 'NBPF26', 'HOXC11', 'HLA-B', 'VTI1B']",Sjogren syndrome,myoepithelial cell,HLA-B,"Among SNRPC, NBPF26, HOXC11, HLA-B, and VTI1B, which gene shows the highest specificity in myoepithelial cells and represents the most promising target for Sjögren’s syndrome?","Among SNRPC, NBPF26, HOXC11, HLA-B, and VTI1B, which gene shows the highest specificity in myoepithelial cells and represents the most promising target for Sjögren’s syndrome? Identify the validated therapeutic targets for Sjogren syndrome and retrieve their cell-type-specific embeddings from the PINNACLE database. Next, determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets, thereby defining the cell-type-specific targets for Sjogren syndrome. Compute the average embedding of this overlapping gene set and calculate the cosine similarity between this reference and each individual target. If one gene displays significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['VAX2', 'F8', 'GLB1L2', 'JAK1', 'GUCD1']",Sjogren syndrome,myoepithelial cell,JAK1,"Which gene among VAX2, F8, GLB1L2, JAK1, and GUCD1 exhibits the highest specificity of expression in myoepithelial cells, making it the most promising candidate for targeting in Sjögren syndrome?","Which gene among VAX2, F8, GLB1L2, JAK1, and GUCD1 exhibits the highest specificity of expression in myoepithelial cells, making it the most promising candidate for targeting in Sjögren syndrome? Identify the verified therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the genes activated in myoepithelial cells as recorded in PINNACLE. Compute the average embedding for this overlapping gene set to serve as a reference, then calculate the cosine similarity between this reference vector and the embedding of each individual target gene. If one gene exhibits a significantly higher similarity than all others, nominate it as the top candidate and provide a concise, evidence-based explanation of its likely biological relevance."
"['FKBP1A', 'GTF2H1', 'MLNR', 'TMEM231', 'HOOK1']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Which gene among FKBP1A, GTF2H1, MLNR, TMEM231, and HOOK1 exhibits the greatest cell-type specificity in myoepithelial cells, making it the optimal candidate for targeting in Sjögren syndrome?","Which gene among FKBP1A, GTF2H1, MLNR, TMEM231, and HOOK1 exhibits the greatest cell-type specificity in myoepithelial cells, making it the optimal candidate for targeting in Sjögren syndrome? Identify the validated therapeutic targets for Sjögren's syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which myoepithelial cell-activated genes (as identified in PINNACLE) overlap with these targets to define the cell-type–specific targets for the syndrome. Calculate the average embedding of this overlapping set and then compute the cosine similarity between this average and each individual target's embedding. If one gene exhibits a substantially higher similarity than the others, nominate that gene as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RPS17', 'PLCD3', 'COL4A5', 'JAK1', 'VANGL1']",Sjogren syndrome,myoepithelial cell,JAK1,"Of the genes RPS17, PLCD3, COL4A5, JAK1, and VANGL1, which one exhibits the highest myoepithelial cell specificity for potential therapeutic targeting in Sjögren syndrome?","Of the genes RPS17, PLCD3, COL4A5, JAK1, and VANGL1, which one exhibits the highest myoepithelial cell specificity for potential therapeutic targeting in Sjögren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets. Compute the average embedding of the overlapping set and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological significance."
"['GRIK2', 'RBM11', 'HLA-B', 'MYH9', 'SLC48A1']",Sjogren syndrome,myoepithelial cell,HLA-B,"Which of the following candidate genes—GRIK2, RBM11, HLA-B, MYH9, or SLC48A1—exhibits the highest specificity of expression in myoepithelial cells, making it the most promising target for Sjögren’s syndrome intervention?","Which of the following candidate genes—GRIK2, RBM11, HLA-B, MYH9, or SLC48A1—exhibits the highest specificity of expression in myoepithelial cells, making it the most promising target for Sjögren’s syndrome intervention? Identify verified therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets to define a cell-type–specific gene set for Sjögren syndrome. Compute the average embedding for this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual gene's embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological relevance."
"['ERCC6L', 'MRPS36', 'RAD52', 'FKBP1A', 'LIN28B']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Among the genes ERCC6L, MRPS36, RAD52, FKBP1A, and LIN28B, which one exhibits the highest specificity in myoepithelial cells for targeted intervention in Sjögren’s syndrome?","Among the genes ERCC6L, MRPS36, RAD52, FKBP1A, and LIN28B, which one exhibits the highest specificity in myoepithelial cells for targeted intervention in Sjögren’s syndrome? Identify those therapeutic targets for Sjogren syndrome that have been validated and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the genes activated in myoepithelial cells within PINNACLE. For the overlapping genes, compute their average embedding and calculate the cosine similarity between this average and each individual target’s embedding. If one gene shows a substantially higher similarity score than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['VAV2', 'PITPNA', 'GOLGA5', 'FCGRT', 'TBC1D5']",Sjogren syndrome,myoepithelial cell,FCGRT,"Among the candidate genes VAV2, PITPNA, GOLGA5, FCGRT, and TBC1D5, which one exhibits the highest specificity in myoepithelial cells, making it the most promising target for interventions in Sjögren's syndrome?","Among the candidate genes VAV2, PITPNA, GOLGA5, FCGRT, and TBC1D5, which one exhibits the highest specificity in myoepithelial cells, making it the most promising target for interventions in Sjögren's syndrome? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the myoepithelial cell–activated genes from PINNACLE to define the set of cell-type–specific targets. Calculate the average embedding of this overlapping set as a reference, then compute the cosine similarity between the reference and each individual target. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide an evidence-based rationale for its biological relevance."
"['PPIA', 'VAPA', 'CPXM2', 'CTRC', 'OPN1SW']",Sjogren syndrome,myoepithelial cell,PPIA,"Which gene among PPIA, VAPA, CPXM2, CTRC, and OPN1SW exhibits the highest specificity for myoepithelial cells, making it the most promising candidate for targeting in Sjogren syndrome?","Which gene among PPIA, VAPA, CPXM2, CTRC, and OPN1SW exhibits the highest specificity for myoepithelial cells, making it the most promising candidate for targeting in Sjogren syndrome? Determine the verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Identify the overlap between these targets and myoepithelial cell–active genes in PINNACLE, thereby defining cell-type–specific therapeutic targets. Calculate the average embedding for this overlapping set, and then compute the cosine similarity between this average and the embedding of each individual gene. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based justification for its biological relevance."
"['H4C6', 'C4A', 'TRIB3', 'MIF', 'CTTNBP2']",Sjogren syndrome,myoepithelial cell,MIF,"Among the genes H4C6, C4A, TRIB3, MIF, and CTTNBP2, which exhibits the highest specificity of expression in myoepithelial cells and should be considered the prime candidate for targeting Sjögren syndrome?","Among the genes H4C6, C4A, TRIB3, MIF, and CTTNBP2, which exhibits the highest specificity of expression in myoepithelial cells and should be considered the prime candidate for targeting Sjögren syndrome? Identify verified therapeutic targets for Sjogren syndrome in the PINNACLE dataset and extract their cell-type–specific embeddings. Next, intersect these targets with genes activated in myoepithelial cells to obtain a set of cell-type–specific targets. Compute the average embedding of these targets and then calculate the cosine similarity between this reference and each individual target. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FAM90A1', 'KLK2', 'CORO6', 'JAK1', 'SLC1A5']",Sjogren syndrome,myoepithelial cell,JAK1,"Which gene among FAM90A1, KLK2, CORO6, JAK1, and SLC1A5 shows the highest specificity for myoepithelial cells in the context of Sjogren syndrome targeting?","Which gene among FAM90A1, KLK2, CORO6, JAK1, and SLC1A5 shows the highest specificity for myoepithelial cells in the context of Sjogren syndrome targeting? Identify verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embedding data from PINNACLE. Determine which of these targets overlap with the myoepithelial cell-activated genes in PINNACLE. Next, compute the average embedding of the overlapping set as a reference, and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the prime candidate and provide a concise, evidence-based explanation for its biological relevance."
"['SART3', 'TUBA3C', 'HLA-B', 'IFNL3', 'KRT75']",Sjogren syndrome,myoepithelial cell,HLA-B,"Among the genes SART3, TUBA3C, HLA-B, IFNL3, and KRT75, which one demonstrates the highest specificity for myoepithelial cells in the context of targeting Sjögren syndrome?","Among the genes SART3, TUBA3C, HLA-B, IFNL3, and KRT75, which one demonstrates the highest specificity for myoepithelial cells in the context of targeting Sjögren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets, defining the cell-type–specific targets for Sjogren syndrome. Compute the average embedding of this overlapping set as a reference and calculate the cosine similarity between this reference and each individual target gene. Finally, if one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SPEG', 'KRT25', 'FCGRT', 'PERP', 'ACHE']",Sjogren syndrome,myoepithelial cell,FCGRT,"Which gene among SPEG, KRT25, FCGRT, PERP, and ACHE exhibits the most specific expression in myoepithelial cells, making it the optimal candidate for targeting Sjogren syndrome?","Which gene among SPEG, KRT25, FCGRT, PERP, and ACHE exhibits the most specific expression in myoepithelial cells, making it the optimal candidate for targeting Sjogren syndrome? Using PINNACLE, identify verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings. Next, determine which therapeutic targets overlap with genes activated in myoepithelial cells. For this overlapping set, compute the average embedding to serve as a reference, then calculate the cosine similarity between this reference and each individual target gene. If a single gene exhibits a notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FKBP1A', 'PCDHA4', 'DAPK1', 'EEF1AKMT3', 'SDF4']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Which gene, among FKBP1A, PCDHA4, DAPK1, EEF1AKMT3, and SDF4, exhibits the highest cell-type specificity in myoepithelial cells for targeted intervention in Sjogren syndrome?","Which gene, among FKBP1A, PCDHA4, DAPK1, EEF1AKMT3, and SDF4, exhibits the highest cell-type specificity in myoepithelial cells for targeted intervention in Sjogren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and extract their cell-type-specific embeddings from the PINNACLE dataset. Next, determine which myoepithelial cell-activated genes in PINNACLE overlap with these therapeutic targets, and compute the average embedding for this overlapping set. Then, calculate the cosine similarity between this average embedding and the individual target embeddings. If a single gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['PPIA', 'RMI2', 'DIXDC1', 'ZCCHC14', 'SELENOP']",Sjogren syndrome,myoepithelial cell,PPIA,"Which gene among PPIA, RMI2, DIXDC1, ZCCHC14, and SELENOP exhibits the highest cell-type specificity in myoepithelial cells, making it the most promising candidate for targeted therapy in Sjögren’s syndrome?","Which gene among PPIA, RMI2, DIXDC1, ZCCHC14, and SELENOP exhibits the highest cell-type specificity in myoepithelial cells, making it the most promising candidate for targeted therapy in Sjögren’s syndrome? Identify the verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets to define cell-type–specific targets. Compute the average embedding vector for this set and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['ZP4', 'DNAJC7', 'MIF', 'CNN3', 'ASPH']",Sjogren syndrome,myoepithelial cell,MIF,"Among the genes ZP4, DNAJC7, MIF, CNN3, and ASPH, which one exhibits the highest specificity for myoepithelial cells, making it the prime candidate for targeted intervention in Sjögren's syndrome?","Among the genes ZP4, DNAJC7, MIF, CNN3, and ASPH, which one exhibits the highest specificity for myoepithelial cells, making it the prime candidate for targeted intervention in Sjögren's syndrome? Identify and verify the therapeutic targets for Sjogren syndrome and obtain their cell type–specific embeddings from the PINNACLE database. Next, determine which myoepithelial cell–activated genes in PINNACLE overlap with these targets and compute the average embedding for this overlapping set. Finally, calculate the cosine similarity between this average embedding and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
