candidate_genes,disease,celltype,y,user_question,full_query
"['SENP3', 'RAB9A', 'TUBB6', 'SPA17', 'FCGRT']",Sjogren syndrome,duct epithelial cell,FCGRT,"Which gene among SENP3, RAB9A, TUBB6, SPA17, and FCGRT demonstrates the highest cell-type specificity in duct epithelial cells for targeting Sjögren’s syndrome?","Which gene among SENP3, RAB9A, TUBB6, SPA17, and FCGRT demonstrates the highest cell-type specificity in duct epithelial cells for targeting Sjögren’s syndrome? Identify the verified therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the overlapping genes between these targets and the duct epithelial cell-activated genes in PINNACLE. Compute the average embedding of the overlapping set and calculate the cosine similarity between this average and each individual gene embedding. If one gene displays a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['THAP11', 'C5AR2', 'RTF1', 'PPIA', 'C11orf16']",Sjogren syndrome,duct epithelial cell,PPIA,"Among the genes THAP11, C5AR2, RTF1, PPIA, and C11orf16, which one demonstrates the highest cell-type specificity in ductal epithelial cells relevant to Sjögren syndrome?","Among the genes THAP11, C5AR2, RTF1, PPIA, and C11orf16, which one demonstrates the highest cell-type specificity in ductal epithelial cells relevant to Sjögren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of the genes activated in duct epithelial cells within PINNACLE overlap with these targets, thereby defining the cell-type–specific targets for Sjögren syndrome. Compute the average embedding of these overlapping genes to serve as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene demonstrates a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['FST', 'HLA-DRA', 'ARID1B', 'SAMD11', 'MED11']",Sjogren syndrome,duct epithelial cell,HLA-DRA,"Which gene among FST, HLA-DRA, ARID1B, SAMD11, and MED11 shows the most specific expression in duct epithelial cells for targeting Sjögren's syndrome?","Which gene among FST, HLA-DRA, ARID1B, SAMD11, and MED11 shows the most specific expression in duct epithelial cells for targeting Sjögren's syndrome? Identify verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which duct epithelial cell–activated genes in PINNACLE intersect with these targets to define a set of cell-type specific targets for the syndrome. Compute the average embedding of this set, then calculate the cosine similarity between this reference and each individual embedding. If one gene shows markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ARCN1', 'ITGB2', 'HLA-B', 'MMS22L', 'NCALD']",Sjogren syndrome,duct epithelial cell,HLA-B,"Which gene among ARCN1, ITGB2, HLA-B, MMS22L, and NCALD exhibits the highest cell-type specificity in duct epithelial cells, making it a prime candidate for targeting Sjögren syndrome?","Which gene among ARCN1, ITGB2, HLA-B, MMS22L, and NCALD exhibits the highest cell-type specificity in duct epithelial cells, making it a prime candidate for targeting Sjögren syndrome? Identify the verified therapeutic targets for primary Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with duct epithelial cell–activated genes, and compute the average embedding of this overlapping set as a reference. Then, calculate the cosine similarity between this reference and the embedding of each individual target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['ASB1', 'SPOUT1', 'FAM180B', 'FCGRT', 'ALCAM']",Sjogren syndrome,duct epithelial cell,FCGRT,"Which gene among ASB1, SPOUT1, FAM180B, FCGRT, and ALCAM demonstrates the highest specificity for ductal epithelial cells, making it the most promising target for Sjögren's syndrome research?","Which gene among ASB1, SPOUT1, FAM180B, FCGRT, and ALCAM demonstrates the highest specificity for ductal epithelial cells, making it the most promising target for Sjögren's syndrome research? Identify the verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the duct epithelial cell-activated genes from PINNACLE to define the cell-type–specific targets for Sjogren syndrome. Compute the average embedding of this overlap set, then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale supporting its biological relevance."
"['MT-CYB', 'AUTS2', 'RAB1A', 'ALG11', 'HLA-DPB1']",Sjogren syndrome,duct epithelial cell,HLA-DPB1,"Which gene among MT-CYB, AUTS2, RAB1A, ALG11, and HLA-DPB1 exhibits the highest expression specificity in ductal epithelial cells, making it the most promising candidate for targeted intervention in Sjögren's syndrome?","Which gene among MT-CYB, AUTS2, RAB1A, ALG11, and HLA-DPB1 exhibits the highest expression specificity in ductal epithelial cells, making it the most promising candidate for targeted intervention in Sjögren's syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the duct epithelial cell–activated genes represented in PINNACLE to define a set of cell-type–specific targets. Calculate the average embedding for this set and then compute the cosine similarity between this reference embedding and each individual target embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the leading candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ETV6', 'KDM6A', 'LNPEP', 'IMPDH2', 'GPRIN2']",Sjogren syndrome,duct epithelial cell,IMPDH2,"Among ETV6, KDM6A, LNPEP, IMPDH2, and GPRIN2, which gene exhibits the highest cell-type specificity in duct epithelial cells as a potential target for Sjögren syndrome?","Among ETV6, KDM6A, LNPEP, IMPDH2, and GPRIN2, which gene exhibits the highest cell-type specificity in duct epithelial cells as a potential target for Sjögren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the genes activated in duct epithelial cells to define a set of cell-type–specific targets. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual gene. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['TMEM135', 'PPIA', 'TNFAIP1', 'DGKI', 'NR2E3']",Sjogren syndrome,duct epithelial cell,PPIA,"Which gene among TMEM135, PPIA, TNFAIP1, DGKI, and NR2E3 exhibits the highest cell-type specificity in duct epithelial cells for applications related to Sjogren syndrome?","Which gene among TMEM135, PPIA, TNFAIP1, DGKI, and NR2E3 exhibits the highest cell-type specificity in duct epithelial cells for applications related to Sjogren syndrome? Identify the validated therapeutic targets for Sjögren's syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the duct epithelial cell-activated genes in PINNACLE, as this overlap represents potential cell-type–specific targets. Compute the average embedding from this overlapping set as a reference and calculate the cosine similarity between the reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FAM120C', 'IMPDH2', 'GRAMD1A', 'RASAL3', 'LBX2']",Sjogren syndrome,duct epithelial cell,IMPDH2,"Among the genes FAM120C, IMPDH2, GRAMD1A, RASAL3, and LBX2, which one exhibits the highest specificity to duct epithelial cells, making it the most promising candidate for targeting in Sjögren syndrome?","Among the genes FAM120C, IMPDH2, GRAMD1A, RASAL3, and LBX2, which one exhibits the highest specificity to duct epithelial cells, making it the most promising candidate for targeting in Sjögren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their corresponding cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the genes activated in duct epithelial cells. For the overlapping genes, compute the average embedding and calculate the cosine similarity between this average and each individual target embedding. If a single gene exhibits a markedly higher similarity compared to the others, nominate that gene as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['KIAA0895L', 'ZNF268', 'PHF5A', 'GCN1', 'HLA-DPB1']",Sjogren syndrome,duct epithelial cell,HLA-DPB1,"Which gene among KIAA0895L, ZNF268, PHF5A, GCN1, and HLA-DPB1 exhibits the highest specificity of expression in duct epithelial cells in the context of Sjögren's syndrome, making it the optimal candidate for targeted studies?","Which gene among KIAA0895L, ZNF268, PHF5A, GCN1, and HLA-DPB1 exhibits the highest specificity of expression in duct epithelial cells in the context of Sjögren's syndrome, making it the optimal candidate for targeted studies? Identify the validated therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which duct epithelial cell-activated genes in PINNACLE overlap with these targets to define the cell-type–specific targets. Compute the average embedding for this set and calculate the cosine similarity between this average and the embedding of each target gene. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['H3-3A', 'CCNY', 'MRPL40', 'HLA-DRA', 'MYH1']",Sjogren syndrome,duct epithelial cell,HLA-DRA,"Among H3-3A, CCNY, MRPL40, HLA-DRA, and MYH1, which gene exhibits the most specific expression in duct epithelial cells for targeting Sjögren’s syndrome?","Among H3-3A, CCNY, MRPL40, HLA-DRA, and MYH1, which gene exhibits the most specific expression in duct epithelial cells for targeting Sjögren’s syndrome? Identify and validate therapeutic targets for Sjögren syndrome by retrieving their cell-type-specific embeddings from PINNACLE. Next, determine which genes activated in duct epithelial cells from PINNACLE overlap with these targets to define a set of cell-type-specific targets for Sjögren syndrome. Compute the average embedding of this gene set, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale supporting its biological relevance."
"['LTF', 'HLA-B', 'CAPN15', 'TMEM167A', 'APOL6']",Sjogren syndrome,duct epithelial cell,HLA-B,"Which gene among LTF, HLA-B, CAPN15, TMEM167A, and APOL6 demonstrates the highest specificity for duct epithelial cells in the context of targeting Sjogren syndrome?","Which gene among LTF, HLA-B, CAPN15, TMEM167A, and APOL6 demonstrates the highest specificity for duct epithelial cells in the context of targeting Sjogren syndrome? Identify well-validated therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the duct epithelial cell-activated genes in PINNACLE. Using the overlapping set as the cell-type–specific targets for Sjögren syndrome, compute their average embedding vector and then calculate the cosine similarity between this reference vector and each individual gene embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ABCC1', 'FCGRT', 'DDX56', 'PLS3', 'APTX']",Sjogren syndrome,duct epithelial cell,FCGRT,"Among the genes ABCC1, FCGRT, DDX56, PLS3, and APTX, which shows the highest cell-type specificity in ductal epithelial cells for targeting interventions in Sjogren syndrome?","Among the genes ABCC1, FCGRT, DDX56, PLS3, and APTX, which shows the highest cell-type specificity in ductal epithelial cells for targeting interventions in Sjogren syndrome? Identify all validated therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, identify the overlapping genes between these targets and the duct epithelial cell–activated genes in PINNACLE, as these represent the cell-type–specific targets for Sjögren syndrome. Compute the average embedding for this overlapping gene set, then calculate the cosine similarity between this average and each individual embedding. Finally, if one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MUC1', 'HLA-B', 'TMOD3', 'CKMT1A', 'ADGRE2']",Sjogren syndrome,duct epithelial cell,HLA-B,"Which gene among MUC1, HLA-B, TMOD3, CKMT1A, and ADGRE2 shows the most specific expression in duct epithelial cells, thereby representing the best target for Sjogren's syndrome research?","Which gene among MUC1, HLA-B, TMOD3, CKMT1A, and ADGRE2 shows the most specific expression in duct epithelial cells, thereby representing the best target for Sjogren's syndrome research? Identify the verified therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these intersect with the genes activated in duct epithelial cells, and compute the average embedding for this overlapping set as a reference. Then, calculate the cosine similarity between this reference and each individual target’s embedding. If one gene shows markedly higher similarity than the others, nominate it as the top candidate, and provide a concise, evidence-based rationale for its biological relevance."
"['H3C15', 'HLA-DPB1', 'GFER', 'RPLP2', 'SRSF3']",Sjogren syndrome,duct epithelial cell,HLA-DPB1,"Among the following genes—H3C15, HLA-DPB1, GFER, RPLP2, and SRSF3—which one exhibits the highest specificity for duct epithelial cells, thereby representing the most promising target for therapeutic intervention in Sjogren's syndrome?","Among the following genes—H3C15, HLA-DPB1, GFER, RPLP2, and SRSF3—which one exhibits the highest specificity for duct epithelial cells, thereby representing the most promising target for therapeutic intervention in Sjogren's syndrome? Identify the validated therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the duct epithelial cell-activated genes in PINNACLE to define a set of cell-type–specific targets for Sjögren syndrome. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PRPF38A', 'HLA-B', 'PDE6A', 'ZNF662', 'ZNF420']",Sjogren syndrome,myoepithelial cell,HLA-B,"Which gene—PRPF38A, HLA-B, PDE6A, ZNF662, or ZNF420—demonstrates the highest specificity for myoepithelial cells, making it the most promising candidate for targeting Sjogren syndrome?","Which gene—PRPF38A, HLA-B, PDE6A, ZNF662, or ZNF420—demonstrates the highest specificity for myoepithelial cells, making it the most promising candidate for targeting Sjogren syndrome? Identify the validated therapeutic targets for Sjogren syndrome that have corresponding cell‐type specific embeddings in PINNACLE. From these, select those that overlap with myoepithelial cell-activated genes in the dataset, and compute the average embedding for this overlapping set. Then, calculate the cosine similarity between this average embedding and each individual target’s embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['FKBP1A', 'MARCHF7', 'DLG3', 'SLITRK1', 'SNX7']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Which gene—FKBP1A, MARCHF7, DLG3, SLITRK1, or SNX7—exhibits the highest specificity for myoepithelial cells, making it the most promising candidate for targeting Sjögren’s syndrome?","Which gene—FKBP1A, MARCHF7, DLG3, SLITRK1, or SNX7—exhibits the highest specificity for myoepithelial cells, making it the most promising candidate for targeting Sjögren’s syndrome? Identify validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the myoepithelial cell-activated gene set in PINNACLE, yielding a refined list of cell-type–specific targets. Compute the average embedding of this overlapping set, then assess the cosine similarity between this average and the embedding of each individual target. If one gene displays significantly higher similarity than the others, nominate it as the prime candidate and provide a concise, evidence-based rationale for its biological relevance."
"['HSD17B12', 'SUMO2', 'PPIA', 'PCDHA2', 'ARID1A']",Sjogren syndrome,myoepithelial cell,PPIA,"Which gene among HSD17B12, SUMO2, PPIA, PCDHA2, and ARID1A demonstrates the highest specificity for myoepithelial cells in the context of Sjogren syndrome?","Which gene among HSD17B12, SUMO2, PPIA, PCDHA2, and ARID1A demonstrates the highest specificity for myoepithelial cells in the context of Sjogren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the myoepithelial cell–activated genes in PINNACLE. Calculate the average embedding for this overlapping set to serve as a reference, and then compute the cosine similarity between this reference and each individual target gene embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SPON2', 'TMUB2', 'ATG16L1', 'MIF', 'DENND2D']",Sjogren syndrome,myoepithelial cell,MIF,"Among the genes SPON2, TMUB2, ATG16L1, MIF, and DENND2D, which one exhibits the highest specificity to myoepithelial cells, thereby representing the most promising target for interventions in Sjögren's syndrome?","Among the genes SPON2, TMUB2, ATG16L1, MIF, and DENND2D, which one exhibits the highest specificity to myoepithelial cells, thereby representing the most promising target for interventions in Sjögren's syndrome? Identify the validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with myoepithelial cell-activated genes in PINNACLE, defining this intersection as the cell-type–specific targets for the syndrome. Compute the average embedding for these overlapping targets, then calculate the cosine similarity between this reference embedding and each individual target embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the primary candidate and provide a concise, evidence-based rationale for its biological relevance."
"['STRAP', 'JAK1', 'B3GAT3', 'CAPN10', 'M1AP']",Sjogren syndrome,myoepithelial cell,JAK1,"Among the genes STRAP, JAK1, B3GAT3, CAPN10, and M1AP, which exhibits the most specific expression in myoepithelial cells, making it the optimal candidate for targeted intervention in Sjögren syndrome?","Among the genes STRAP, JAK1, B3GAT3, CAPN10, and M1AP, which exhibits the most specific expression in myoepithelial cells, making it the optimal candidate for targeted intervention in Sjögren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and retrieve their cell‐type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with myoepithelial cell-activated genes in PINNACLE to define the cell-type–specific targets for Sjögren syndrome. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target. Finally, if one gene shows a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RECK', 'CST4', 'MAGEB4', 'FCGRT', 'LMO7']",Sjogren syndrome,myoepithelial cell,FCGRT,"Which gene among RECK, CST4, MAGEB4, FCGRT, and LMO7 exhibits the highest specificity for myoepithelial cells, making it the most promising candidate for targeting in Sjögren's syndrome?","Which gene among RECK, CST4, MAGEB4, FCGRT, and LMO7 exhibits the highest specificity for myoepithelial cells, making it the most promising candidate for targeting in Sjögren's syndrome? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type-specific embeddings from PINNACLE. Next, determine which of the myoepithelial cell-activated genes in PINNACLE overlap with these targets, forming a set of cell-type-specific targets for Sjogren syndrome. For this overlapping set, compute the average embedding as a reference and then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SORCS3', 'PRR35', 'MIF', 'MYL2', 'TAF6L']",Sjogren syndrome,myoepithelial cell,MIF,"Among the genes SORCS3, PRR35, MIF, MYL2, and TAF6L, which exhibits the highest specificity of expression in myoepithelial cells, making it the most suitable candidate for targeted intervention in Sjögren’s syndrome?","Among the genes SORCS3, PRR35, MIF, MYL2, and TAF6L, which exhibits the highest specificity of expression in myoepithelial cells, making it the most suitable candidate for targeted intervention in Sjögren’s syndrome? Identify the verified therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which myoepithelial cell-activated genes from PINNACLE overlap with these targets to create a set of candidate genes. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference and the embedding of each individual candidate. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SAR1A', 'ALDH7A1', 'NCOR1', 'PROSER3', 'PPIA']",Sjogren syndrome,myoepithelial cell,PPIA,"Which gene among SAR1A, ALDH7A1, NCOR1, PROSER3, and PPIA exhibits the highest cell-type-specific expression in myoepithelial cells, thereby representing the most promising target for interventions in Sjögren syndrome?","Which gene among SAR1A, ALDH7A1, NCOR1, PROSER3, and PPIA exhibits the highest cell-type-specific expression in myoepithelial cells, thereby representing the most promising target for interventions in Sjögren syndrome? Using verified therapeutic targets for Sjögren syndrome, retrieve their cell-type–specific embeddings from PINNACLE. Then, determine the overlap between these targets and the genes activated in myoepithelial cells within PINNACLE. For the overlapping gene set, calculate the average embedding and compute the cosine similarity between this average and each individual gene embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its relevance in the context of Sjögren syndrome."
"['AGTR2', 'CSTB', 'JAK1', 'AIP', 'ATP1B4']",Sjogren syndrome,myoepithelial cell,JAK1,"Among the genes AGTR2, CSTB, JAK1, AIP, and ATP1B4, which one exhibits the most specific expression in myoepithelial cells, making it the optimal candidate for targeted therapeutic strategies in Sjögren's syndrome?","Among the genes AGTR2, CSTB, JAK1, AIP, and ATP1B4, which one exhibits the most specific expression in myoepithelial cells, making it the optimal candidate for targeted therapeutic strategies in Sjögren's syndrome? Identify validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which myoepithelial cell–activated genes from PINNACLE overlap with these targets to define the cell-type–specific therapeutic targets. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target gene's embedding. If one gene exhibits a markedly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['KCNMB4', 'HLA-B', 'CMIP', 'RUBCNL', 'MRPS14']",Sjogren syndrome,myoepithelial cell,HLA-B,"Which gene—KCNMB4, HLA-B, CMIP, RUBCNL, or MRPS14—exhibits the highest cell-type specificity in myoepithelial cells for targeting Sjogren syndrome?","Which gene—KCNMB4, HLA-B, CMIP, RUBCNL, or MRPS14—exhibits the highest cell-type specificity in myoepithelial cells for targeting Sjogren syndrome? Using the PINNACLE dataset, identify validated therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings. Next, determine which myoepithelial cell-activated genes overlap with these targets, thereby defining a set of cell-type–specific targets for the condition. Calculate the average embedding for this gene set as a reference, and then compute the cosine similarity between this reference and each individual target gene. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['IL10RB', 'PLPP6', 'FAM50B', 'ERI1', 'FCGRT']",Sjogren syndrome,myoepithelial cell,FCGRT,"Among IL10RB, PLPP6, FAM50B, ERI1, and FCGRT, which gene exhibits the highest specificity of expression in myoepithelial cells for potential targeting in Sjögren's syndrome?","Among IL10RB, PLPP6, FAM50B, ERI1, and FCGRT, which gene exhibits the highest specificity of expression in myoepithelial cells for potential targeting in Sjögren's syndrome? Identify the validated therapeutic gene targets for Sjögren's syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Then, determine which of these targets overlap with the set of genes activated in myoepithelial cells in PINNACLE. Calculate the average embedding for this overlapping set and compute the cosine similarity between the average and each individual target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GBP5', 'EAF2', 'FKBP1A', 'THAP12', 'ZNF576']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Among the genes GBP5, EAF2, FKBP1A, THAP12, and ZNF576, which exhibits the highest cell-type specificity in myoepithelial cells, making it the most promising candidate for targeting in Sjogren syndrome?","Among the genes GBP5, EAF2, FKBP1A, THAP12, and ZNF576, which exhibits the highest cell-type specificity in myoepithelial cells, making it the most promising candidate for targeting in Sjogren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of the myoepithelial cell-activated genes in PINNACLE overlap with these targets and compute the average embedding for this overlapping set. Then, calculate the cosine similarity between this average embedding and each individual gene target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance in Sjogren syndrome."
"['HLA-B', 'MT-ND4', 'TMTC3', 'RAB1C', 'UBR3']",Sjogren syndrome,myoepithelial cell,HLA-B,"Which gene among HLA-B, MT-ND4, TMTC3, RAB1C, and UBR3 exhibits the highest specificity in myoepithelial cells, making it the most promising target for Sjögren's syndrome?","Which gene among HLA-B, MT-ND4, TMTC3, RAB1C, and UBR3 exhibits the highest specificity in myoepithelial cells, making it the most promising target for Sjögren's syndrome? Identify the validated therapeutic targets for Sjögren syndrome and retrieve their cell-type-specific embeddings from PINNACLE. Next, determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets. For the overlapping set, calculate the average embedding to serve as a reference, and then compute the cosine similarity between this reference and each individual gene's embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DGCR8', 'ARHGAP12', 'KDM5D', 'SCGB3A2', 'FCGRT']",Sjogren syndrome,myoepithelial cell,FCGRT,"Which gene—DGCR8, ARHGAP12, KDM5D, SCGB3A2, or FCGRT—exhibits the highest cell-type specificity in myoepithelial cells and is therefore the most promising candidate for targeting Sjögren syndrome?","Which gene—DGCR8, ARHGAP12, KDM5D, SCGB3A2, or FCGRT—exhibits the highest cell-type specificity in myoepithelial cells and is therefore the most promising candidate for targeting Sjögren syndrome? For Sjogren syndrome, retrieve the verified therapeutic targets and obtain their corresponding cell-type–specific embeddings from the PINNACLE database. Next, identify the overlap between these targets and the myoepithelial cell-activated genes in PINNACLE to establish a set of cell-type–specific targets. Compute the average embedding of these overlapping genes and then calculate the cosine similarity between this average reference and each individual gene’s embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['HEMGN', 'FKBP1A', 'HMGN3', 'SCYL2', 'CRB3']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Among HEMGN, FKBP1A, HMGN3, SCYL2, and CRB3, which gene exhibits the highest specificity for myoepithelial cells as a candidate target in Sjogren syndrome?","Among HEMGN, FKBP1A, HMGN3, SCYL2, and CRB3, which gene exhibits the highest specificity for myoepithelial cells as a candidate target in Sjogren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their corresponding cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the myoepithelial cell-activated genes in PINNACLE to define a set of cell-type–specific targets. Calculate the average embedding of this overlapping set as a reference, then compute the cosine similarity between this reference and each target embedding. If one gene exhibits a significantly higher similarity score than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['FARS2', 'TRIM24', 'E2F8', 'HUS1B', 'PPIA']",Sjogren syndrome,myoepithelial cell,PPIA,"Which gene among FARS2, TRIM24, E2F8, HUS1B, and PPIA exhibits the highest specificity in myoepithelial cells, making it the best candidate for targeting Sjogren syndrome?","Which gene among FARS2, TRIM24, E2F8, HUS1B, and PPIA exhibits the highest specificity in myoepithelial cells, making it the best candidate for targeting Sjogren syndrome? Identify the confirmed therapeutic targets for Sjogren syndrome and extract their cell-type specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with genes activated in myoepithelial cells in PINNACLE to define cell-type specific targets for the syndrome. Calculate the average embedding of the overlapping genes and then compute the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['JAK1', 'MEP1A', 'PISD', 'GUCY1B2', 'FZD3']",Sjogren syndrome,myoepithelial cell,JAK1,"Which gene among JAK1, MEP1A, PISD, GUCY1B2, and FZD3 exhibits the highest myoepithelial cell-specific expression, thereby representing the most promising single candidate for targeting in Sjögren syndrome?","Which gene among JAK1, MEP1A, PISD, GUCY1B2, and FZD3 exhibits the highest myoepithelial cell-specific expression, thereby representing the most promising single candidate for targeting in Sjögren syndrome? Identify the verified therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of the myoepithelial cell-activated genes in PINNACLE overlap with these targets, and compute the average embedding of this overlapping set. Calculate the cosine similarity between this reference embedding and each individual target's embedding. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['COX14', 'ATP1A3', 'MIF', 'WDR97', 'TARS2']",Sjogren syndrome,myoepithelial cell,MIF,"Among the genes COX14, ATP1A3, MIF, WDR97, and TARS2, which one exhibits the highest cell-type specificity in myoepithelial cells for potential targeted interventions in Sjögren syndrome?","Among the genes COX14, ATP1A3, MIF, WDR97, and TARS2, which one exhibits the highest cell-type specificity in myoepithelial cells for potential targeted interventions in Sjögren syndrome? Using PINNACLE, identify validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings. Next, focus on myoepithelial cell-activated genes in PINNACLE and determine the overlap between these genes and the established therapeutic targets. Compute the average embedding for this overlapping gene set to serve as a reference, then calculate the cosine similarity between the reference embedding and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
