candidate_genes,disease,celltype,y,user_question,full_query
"['DEFB124', 'DEXI', 'CNKSR1', 'RNASE3', 'ANKRD18A']",type 1 diabetes mellitus,unknown,DEXI,"Among the genes DEFB124, DEXI, CNKSR1, RNASE3, and ANKRD18A, which displays the highest cell-type specificity relevant to potential therapeutic targeting of type 1 diabetes mellitus?","Among the genes DEFB124, DEXI, CNKSR1, RNASE3, and ANKRD18A, which displays the highest cell-type specificity relevant to potential therapeutic targeting of type 1 diabetes mellitus? For type 1 diabetes mellitus, identify established therapeutic targets and extract their cell-type–specific embeddings from PINNACLE. Next, determine which activated but uncharacterized genes in PINNACLE overlap with these targets, forming a set of cell-type–specific candidates. Compute the average embedding for this candidate set and then calculate cosine similarity between this reference and each individual gene embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and briefly justify its biological relevance based on available evidence."
"['FBXL2', 'DIO3OS', 'BTN3A2', 'ZIM2', 'SYCE1L']",type 1 diabetes mellitus,unknown,BTN3A2,"Which gene among FBXL2, DIO3OS, BTN3A2, ZIM2, and SYCE1L exhibits the most cell-type-specific expression pattern, making it a promising candidate for targeted therapy in type 1 diabetes mellitus?","Which gene among FBXL2, DIO3OS, BTN3A2, ZIM2, and SYCE1L exhibits the most cell-type-specific expression pattern, making it a promising candidate for targeted therapy in type 1 diabetes mellitus? Using PINNACLE data, identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings. Next, determine which of the unknown-activated genes overlap with these targets to define a set of cell-type–specific targets. Compute the average embedding for this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LINC00572', 'SAP130', 'ATP6V0C', 'ASXL3', 'SLC5A1']",type 1 diabetes mellitus,pancreatic a cell,SLC5A1,"Among the genes LINC00572, SAP130, ATP6V0C, ASXL3, and SLC5A1, which one demonstrates the highest cell-type specificity in pancreatic cells for targeted interventions in type 1 diabetes mellitus?","Among the genes LINC00572, SAP130, ATP6V0C, ASXL3, and SLC5A1, which one demonstrates the highest cell-type specificity in pancreatic cells for targeted interventions in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type-specific embeddings from the PINNACLE database. Next, determine which pancreatic alpha cell-activated genes in PINNACLE overlap with these targets, defining the cell-type-specific targets for the disease. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference vector and each individual target embedding. If one gene demonstrates a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['TUBB2A', 'SCGN', 'PDE1A', 'RNF43', 'PCDHGA9']",type 1 diabetes mellitus,pancreatic a cell,SCGN,"Among the candidate genes TUBB2A, SCGN, PDE1A, RNF43, and PCDHGA9, which one exhibits the highest cell-type specificity in pancreatic alpha cells for targeting type 1 diabetes mellitus?","Among the candidate genes TUBB2A, SCGN, PDE1A, RNF43, and PCDHGA9, which one exhibits the highest cell-type specificity in pancreatic alpha cells for targeting type 1 diabetes mellitus? Identify and retrieve the cell-type–specific embeddings from PINNACLE for all verified therapeutic targets in type 1 diabetes mellitus. Next, determine which pancreatic alpha cell-activated genes in PINNACLE overlap with these targets, defining the cell-type–specific targets for type 1 diabetes. Compute the average embedding of this overlapping set, then calculate the cosine similarity between this reference embedding and the embedding of each individual target gene. If one gene displays a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['OR4K17', 'C12orf60', 'PPP1R14B', 'ZNF789', 'MARK3']",type 1 diabetes mellitus,pancreatic a cell,PPP1R14B,"Which gene among OR4K17, C12orf60, PPP1R14B, ZNF789, and MARK3 exhibits the highest specificity for pancreatic alpha cells, making it the most suitable candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among OR4K17, C12orf60, PPP1R14B, ZNF789, and MARK3 exhibits the highest specificity for pancreatic alpha cells, making it the most suitable candidate for targeted intervention in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type-specific embeddings from PINNACLE. Then, determine which of these targets overlap with genetically activated pancreatic alpha-cell genes in PINNACLE, forming a set of cell-type-specific targets. Next, compute the average embedding for this set and calculate the cosine similarity between this reference and each individual target. Finally, if one target exhibits a markedly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MTCH1', 'ADPGK-AS1', 'GCSAML', 'NETO1', 'PCDHB3']",type 1 diabetes mellitus,pancreatic a cell,MTCH1,"Which gene among MTCH1, ADPGK-AS1, GCSAML, NETO1, and PCDHB3 exhibits the highest specificity to pancreatic alpha cells as a potential target for type 1 diabetes mellitus?","Which gene among MTCH1, ADPGK-AS1, GCSAML, NETO1, and PCDHB3 exhibits the highest specificity to pancreatic alpha cells as a potential target for type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Determine which of these targets overlap with the pancreatic alpha cell–activated genes in PINNACLE, defining this overlap as the set of cell-type–specific T1DM targets. Compute the average embedding for this set, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['AMZ2', 'COX7A2L', 'LHX4', 'RFTN2', 'TRAPPC3L']",type 1 diabetes mellitus,pancreatic a cell,AMZ2,"Among the genes AMZ2, COX7A2L, LHX4, RFTN2, and TRAPPC3L, which one exhibits the highest cell-type specificity in pancreatic alpha cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Among the genes AMZ2, COX7A2L, LHX4, RFTN2, and TRAPPC3L, which one exhibits the highest cell-type specificity in pancreatic alpha cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Identify verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type-specific embeddings from PINNACLE. Next, determine which of these targets overlap with the genes activated in pancreatic alpha cells as recorded in PINNACLE. Compute the average embedding for this overlapping set, and then calculate the cosine similarity between this average embedding and each individual target’s embedding. If one gene shows notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['ZSCAN5A-AS1', 'ZNF165', 'SCAND1', 'TMEM104', 'HIBCH']",type 1 diabetes mellitus,pancreatic a cell,ZNF165,"Which gene among ZSCAN5A-AS1, ZNF165, SCAND1, TMEM104, and HIBCH exhibits the highest cell-type specificity in pancreatic alpha cells for potential targeting in type 1 diabetes mellitus interventions?","Which gene among ZSCAN5A-AS1, ZNF165, SCAND1, TMEM104, and HIBCH exhibits the highest cell-type specificity in pancreatic alpha cells for potential targeting in type 1 diabetes mellitus interventions? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which pancreatic alpha cell-activated genes in PINNACLE overlap with these targets to obtain a set of cell-type–specific targets for type 1 diabetes. Compute the average embedding for this set and calculate the cosine similarity between this reference and the embedding for each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RPS28', 'CCDC190', 'HMGCR', 'EFCAB6-AS1', 'NMB']",type 1 diabetes mellitus,pancreatic a cell,HMGCR,"Which gene among RPS28, CCDC190, HMGCR, EFCAB6-AS1, and NMB exhibits the highest specificity for pancreatic alpha cells as a potential target in type 1 diabetes mellitus?","Which gene among RPS28, CCDC190, HMGCR, EFCAB6-AS1, and NMB exhibits the highest specificity for pancreatic alpha cells as a potential target in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type-specific embeddings from PINNACLE. Next, determine the intersection between these targets and the set of pancreatic α-cell–activated genes in PINNACLE to define the cell-type-specific targets. Compute the average embedding for this subset and calculate the cosine similarity between this reference vector and the embedding of each individual target gene. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological relevance."
"['CCDC57', 'RIN1', 'NDUFA7', 'UGT2B17', 'ABCC11']",type 1 diabetes mellitus,pancreatic a cell,NDUFA7,"Among the genes CCDC57, RIN1, NDUFA7, UGT2B17, and ABCC11, which one exhibits the highest specificity to pancreatic alpha cells, thereby representing the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Among the genes CCDC57, RIN1, NDUFA7, UGT2B17, and ABCC11, which one exhibits the highest specificity to pancreatic alpha cells, thereby representing the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the set of genes activated in pancreatic α cells as defined in PINNACLE to establish a refined list of cell-type–specific targets. Compute the average embedding of this overlapping set as a reference vector, then calculate the cosine similarity between this reference and each target's individual embedding. If one gene exhibits a significantly higher similarity score compared to the others, nominate it as the top candidate and provide a brief, evidence-supported rationale for its biological relevance."
"['AP3B2', 'MPZL2', 'GCA', 'C11orf58', 'IGHGP']",type 1 diabetes mellitus,pancreatic a cell,GCA,"Which gene among AP3B2, MPZL2, GCA, C11orf58, and IGHGP demonstrates the highest cell‐type specificity in pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among AP3B2, MPZL2, GCA, C11orf58, and IGHGP demonstrates the highest cell‐type specificity in pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the pancreatic alpha cell–activated genes in PINNACLE. Using the overlapping set as the cell-type–specific targets for type 1 diabetes, compute their average embedding to serve as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NUDT15', 'NDUFA11', 'NPIPB2', 'UBXN2B', 'SLITRK4']",type 1 diabetes mellitus,pancreatic a cell,NDUFA11,"Which gene among NUDT15, NDUFA11, NPIPB2, UBXN2B, and SLITRK4 exhibits the highest expression specificity in pancreatic alpha cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Which gene among NUDT15, NDUFA11, NPIPB2, UBXN2B, and SLITRK4 exhibits the highest expression specificity in pancreatic alpha cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which pancreatic α-cell-activated genes in PINNACLE overlap with these targets to define the cell-type–specific targets for type 1 diabetes. Calculate the average embedding of these overlapping genes to establish a reference, then compute the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['GCAT', 'FAM83F', 'CD44', 'CDK10', 'LINC00870']",type 1 diabetes mellitus,pancreatic a cell,CD44,"Which gene among GCAT, FAM83F, CD44, CDK10, and LINC00870 exhibits the highest specificity for pancreatic cells, thereby representing the most promising candidate for targeted interventions in type 1 diabetes mellitus?","Which gene among GCAT, FAM83F, CD44, CDK10, and LINC00870 exhibits the highest specificity for pancreatic cells, thereby representing the most promising candidate for targeted interventions in type 1 diabetes mellitus? Identify the known therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the pancreatic α cell–activated gene set in PINNACLE; this overlapping set represents cell-type–specific targets for type 1 diabetes. Calculate the average embedding for this set and then compute the cosine similarity between this average and each individual target’s embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['LINC01187', 'GCDH', 'UBE2E2', 'RAB14', 'LACTB2']",type 1 diabetes mellitus,pancreatic a cell,RAB14,"Among LINC01187, GCDH, UBE2E2, RAB14, and LACTB2, which gene demonstrates the highest specificity for pancreatic alpha cells in the context of targeting type 1 diabetes mellitus?","Among LINC01187, GCDH, UBE2E2, RAB14, and LACTB2, which gene demonstrates the highest specificity for pancreatic alpha cells in the context of targeting type 1 diabetes mellitus? Identify all experimentally verified therapeutic targets for type 1 diabetes mellitus and obtain their cell type–specific embeddings from PINNACLE. Next, determine which pancreatic alpha cell–activated genes overlap with these therapeutic targets to define a set of cell type–specific candidates. Calculate the average embedding for this candidate set and then compute the cosine similarity between this average and each individual target. If one gene exhibits substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['GTF3C6', 'C6orf136', 'BATF2', 'PFN4', 'UNC80']",type 1 diabetes mellitus,pancreatic a cell,C6orf136,"Which gene among GTF3C6, C6orf136, BATF2, PFN4, and UNC80 exhibits the highest specificity for pancreatic alpha cells, thereby representing the most promising target for type 1 diabetes mellitus interventions?","Which gene among GTF3C6, C6orf136, BATF2, PFN4, and UNC80 exhibits the highest specificity for pancreatic alpha cells, thereby representing the most promising target for type 1 diabetes mellitus interventions? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of the pancreatic α-cell–activated genes in PINNACLE overlap with these targets, defining the cell-type–specific targets for type 1 diabetes mellitus. Compute the average embedding of these overlapping targets and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
"['C20orf203', 'CCT5', 'ATF6B', 'TMEM44-AS1', 'PNO1']",type 1 diabetes mellitus,pancreatic a cell,ATF6B,"Which gene among C20orf203, CCT5, ATF6B, TMEM44-AS1, and PNO1 exhibits the highest specificity for pancreatic alpha cells and represents the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among C20orf203, CCT5, ATF6B, TMEM44-AS1, and PNO1 exhibits the highest specificity for pancreatic alpha cells and represents the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which pancreatic α cell–activated genes from PINNACLE overlap with these targets to define a set of cell-type–specific therapeutic candidates for type 1 diabetes mellitus. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each gene’s embedding. If one gene shows a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CYP51A1-AS1', 'EFEMP2', 'SMIM22', 'NDUFAF1', 'RBSN']",type 1 diabetes mellitus,pancreatic a cell,NDUFAF1,"Among the genes CYP51A1-AS1, EFEMP2, SMIM22, NDUFAF1, and RBSN, which one exhibits the highest cell-type specificity in pancreatic alpha cells, thereby representing the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Among the genes CYP51A1-AS1, EFEMP2, SMIM22, NDUFAF1, and RBSN, which one exhibits the highest cell-type specificity in pancreatic alpha cells, thereby representing the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in pancreatic alpha cells according to PINNACLE data. For the overlapping set, compute the average embedding vector to serve as a reference, then calculate the cosine similarity between this reference and each individual target’s embedding. If one gene shows a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['IKZF4', 'PDE7A', 'STC2', 'GOLGA8N', 'ZFP69B']",type 1 diabetes mellitus,pancreatic a cell,IKZF4,"Among the genes IKZF4, PDE7A, STC2, GOLGA8N, and ZFP69B, which demonstrates the highest specificity for pancreatic alpha cells, making it the optimal candidate for targeting type 1 diabetes mellitus?","Among the genes IKZF4, PDE7A, STC2, GOLGA8N, and ZFP69B, which demonstrates the highest specificity for pancreatic alpha cells, making it the optimal candidate for targeting type 1 diabetes mellitus? Identify all validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type-specific embeddings from the PINNACLE dataset. Next, cross-reference these targets with the set of pancreatic α cell-activated genes from PINNACLE to define a subset of cell-type-specific targets for type 1 diabetes. Calculate the average embedding for this subset and determine the cosine similarity between this average embedding and each individual target. Finally, nominate the gene with a markedly higher cosine similarity than the others as the top candidate, and provide a concise, evidence-based explanation for its biological relevance."
"['DDR1', 'SLC35B1', 'CPSF4L', 'ARL8A', 'KLHDC3']",type 1 diabetes mellitus,pancreatic a cell,DDR1,"Which gene among DDR1, SLC35B1, CPSF4L, ARL8A, and KLHDC3 shows the highest cell-type specificity in pancreatic alpha cells, making it the best candidate for targeting type 1 diabetes mellitus?","Which gene among DDR1, SLC35B1, CPSF4L, ARL8A, and KLHDC3 shows the highest cell-type specificity in pancreatic alpha cells, making it the best candidate for targeting type 1 diabetes mellitus? Identify the experimentally validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which genes activated in pancreatic alpha cells overlap with these targets, defining a set of cell-type–specific targets. Compute the average embedding for this overlapping set, then calculate the cosine similarity between this average and the embedding of each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['UBE2G1', 'LINC02037', 'MAP3K13', 'PKIA', 'ZSCAN20']",type 1 diabetes mellitus,pancreatic a cell,UBE2G1,"Which gene among UBE2G1, LINC02037, MAP3K13, PKIA, and ZSCAN20 exhibits the highest cell-type specificity in pancreatic alpha cells, thereby representing the most promising target for type 1 diabetes mellitus interventions?","Which gene among UBE2G1, LINC02037, MAP3K13, PKIA, and ZSCAN20 exhibits the highest cell-type specificity in pancreatic alpha cells, thereby representing the most promising target for type 1 diabetes mellitus interventions? Identify validated therapeutic targets for type 1 diabetes and extract their cell-type–specific embeddings from the PINNACLE database. Next, find the overlap between these targets and the pancreatic α cell-activated genes in PINNACLE, as this intersection represents the cell-type–specific targets for type 1 diabetes. Compute the average embedding for the overlapping genes to serve as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DOK1', 'MT-ND4L', 'PLUT', 'CREB3L1', 'PFKP']",type 1 diabetes mellitus,pancreatic a cell,MT-ND4L,"Which gene among DOK1, MT-ND4L, PLUT, CREB3L1, and PFKP demonstrates the highest specificity for pancreatic α cells, making it the most promising candidate for targeted therapy in type 1 diabetes mellitus?","Which gene among DOK1, MT-ND4L, PLUT, CREB3L1, and PFKP demonstrates the highest specificity for pancreatic α cells, making it the most promising candidate for targeted therapy in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the pancreatic α-cell–activated genes in PINNACLE to define the cell-type–specific targets for type 1 diabetes. Compute the average embedding of this overlapping gene set as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MAGEL2', 'NDUFA12', 'IDH3B', 'DAPK1', 'CDH23']",type 1 diabetes mellitus,pancreatic a cell,NDUFA12,"Among the genes MAGEL2, NDUFA12, IDH3B, DAPK1, and CDH23, which exhibits the highest cell-type specificity in pancreatic alpha cells for potential therapeutic targeting of type 1 diabetes mellitus?","Among the genes MAGEL2, NDUFA12, IDH3B, DAPK1, and CDH23, which exhibits the highest cell-type specificity in pancreatic alpha cells for potential therapeutic targeting of type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and the pancreatic alpha-cell–activated genes in PINNACLE. Using this overlapping set, compute the average embedding as a reference, then calculate the cosine similarity between this reference and the embedding of each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RAB5IF', 'CA7', 'TRNP1', 'SNAPC3', 'CLEC2B']",type 1 diabetes mellitus,pancreatic stellate cell,CLEC2B,"Which gene out of RAB5IF, CA7, TRNP1, SNAPC3, and CLEC2B exhibits the highest cell-type specificity in pancreatic stellate cells relevant to type 1 diabetes mellitus intervention?","Which gene out of RAB5IF, CA7, TRNP1, SNAPC3, and CLEC2B exhibits the highest cell-type specificity in pancreatic stellate cells relevant to type 1 diabetes mellitus intervention? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in pancreatic stellate cells as indicated in PINNACLE. Calculate the average embedding of the overlapping targets, then compute the cosine similarity between this average and each individual target’s embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the primary candidate and provide a concise, evidence-based rationale supporting its biological relevance."
"['BBS5', 'ETFB', 'RASSF9', 'PCDHA5', 'RHOA']",type 1 diabetes mellitus,pancreatic stellate cell,RHOA,"Among the genes BBS5, ETFB, RASSF9, PCDHA5, and RHOA, which one exhibits the most cell-type specific expression in pancreatic stellate cells to serve as a potential target for type 1 diabetes mellitus?","Among the genes BBS5, ETFB, RASSF9, PCDHA5, and RHOA, which one exhibits the most cell-type specific expression in pancreatic stellate cells to serve as a potential target for type 1 diabetes mellitus? Retrieve the cell-type–specific embeddings from PINNACLE for all validated therapeutic targets of type 1 diabetes mellitus. Identify the overlap between these targets and genes activated in pancreatic stellate cells to generate a set of cell-type–specific diabetes targets. Compute the average embedding for this subset, and then calculate the cosine similarity between this average and each individual gene embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TINCR', 'FLOT1', 'PGM1', 'DCUN1D2', 'SMC1B']",type 1 diabetes mellitus,pancreatic stellate cell,PGM1,"Among TINCR, FLOT1, PGM1, DCUN1D2, and SMC1B, which gene exhibits the highest cell-type specificity in pancreatic stellate cells for potential therapeutic targeting in type 1 diabetes mellitus?","Among TINCR, FLOT1, PGM1, DCUN1D2, and SMC1B, which gene exhibits the highest cell-type specificity in pancreatic stellate cells for potential therapeutic targeting in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from the PINNACLE database. Determine which of these targets overlap with the set of pancreatic stellate cell–activated genes in PINNACLE. Compute the average embedding of the overlapping targets as a reference profile and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SEZ6L', 'PTGFR', 'MYH4', 'NRXN2', 'FOXN3']",type 1 diabetes mellitus,pancreatic stellate cell,FOXN3,"Which gene among SEZ6L, PTGFR, MYH4, NRXN2, and FOXN3 exhibits the highest cell-type specificity in pancreatic stellate cells, thereby serving as the most promising target for type 1 diabetes mellitus?","Which gene among SEZ6L, PTGFR, MYH4, NRXN2, and FOXN3 exhibits the highest cell-type specificity in pancreatic stellate cells, thereby serving as the most promising target for type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their corresponding cell-type-specific embeddings from PINNACLE. Next, determine which of these targets overlap with the pancreatic stellate cell-activated genes in PINNACLE. For this overlapping set, calculate the average embedding to serve as a reference, then compute the cosine similarity between this reference and each individual target. Finally, if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ADCY3', 'RPL37', 'CDCA7', 'ATP13A2', 'ZNF667']",type 1 diabetes mellitus,pancreatic stellate cell,ADCY3,"Among ADCY3, RPL37, CDCA7, ATP13A2, and ZNF667, which gene exhibits the highest cell-type specific expression in pancreatic stellate cells, making it the most promising candidate for targeted therapy in type 1 diabetes mellitus?","Among ADCY3, RPL37, CDCA7, ATP13A2, and ZNF667, which gene exhibits the highest cell-type specific expression in pancreatic stellate cells, making it the most promising candidate for targeted therapy in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the set of pancreatic stellate cell-activated genes in PINNACLE. Calculate the average embedding for this overlapping subset as a reference, and then compute the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits a markedly higher similarity score compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['AMZ2', 'R3HDM2', 'TFB1M', 'EPB41L4A-DT', 'TEF']",type 1 diabetes mellitus,pancreatic stellate cell,AMZ2,"Among the genes AMZ2, R3HDM2, TFB1M, EPB41L4A-DT, and TEF, which one exhibits the highest cell-type specificity in pancreatic stellate cells for potential therapeutic targeting of type 1 diabetes mellitus?","Among the genes AMZ2, R3HDM2, TFB1M, EPB41L4A-DT, and TEF, which one exhibits the highest cell-type specificity in pancreatic stellate cells for potential therapeutic targeting of type 1 diabetes mellitus? Identify all validated therapeutic targets for type 1 diabetes and retrieve their corresponding cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the genes expressed by activated pancreatic stellate cells in PINNACLE. Calculate the average embedding for this overlapping gene set and then assess the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['EID1', 'APOBEC3G', 'LINC01732', 'LINC01684', 'GSTA3']",type 1 diabetes mellitus,pancreatic stellate cell,EID1,"Among EID1, APOBEC3G, LINC01732, LINC01684, and GSTA3, which gene exhibits the highest cell-type specificity in pancreatic stellate cells for its potential role in targeting type 1 diabetes mellitus?","Among EID1, APOBEC3G, LINC01732, LINC01684, and GSTA3, which gene exhibits the highest cell-type specificity in pancreatic stellate cells for its potential role in targeting type 1 diabetes mellitus? What are the verified therapeutic targets for type 1 diabetes mellitus, and what are their cell-type–specific embeddings from PINNACLE? Identify the overlap between these targets and the genes activated in pancreatic stellate cells within PINNACLE. For this overlapping set, calculate the average embedding as a reference and then compute the cosine similarity between each individual target and this reference. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['SH2B3', 'CHRND', 'NAA38', 'ASIC4-AS1', 'P2RX1']",type 1 diabetes mellitus,pancreatic stellate cell,SH2B3,"Which gene among SH2B3, CHRND, NAA38, ASIC4-AS1, and P2RX1 exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus?","Which gene among SH2B3, CHRND, NAA38, ASIC4-AS1, and P2RX1 exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus? Identify recognized therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type-specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and pancreatic stellate cell-activated genes in PINNACLE. For the overlapping set, compute the average embedding and calculate the cosine similarity between this average and each individual gene. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['C1orf21-DT', 'KBTBD11', 'SH3YL1', 'PRMT9', 'GSN']",type 1 diabetes mellitus,pancreatic stellate cell,GSN,"Among the genes C1orf21-DT, KBTBD11, SH3YL1, PRMT9, and GSN, which one exhibits the highest cell-type specificity in pancreatic stellate cells for developing targeted interventions for type 1 diabetes mellitus?","Among the genes C1orf21-DT, KBTBD11, SH3YL1, PRMT9, and GSN, which one exhibits the highest cell-type specificity in pancreatic stellate cells for developing targeted interventions for type 1 diabetes mellitus? Determine the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, identify the overlap with the pancreatic stellate cell-activated genes in PINNACLE to define the cell-type–specific targets for type 1 diabetes mellitus. Compute the average embedding of these targets as a reference, then assess the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
