candidate_genes,disease,celltype,y,user_question,full_query
"['REM2', 'DENND2B', 'BUB1B', 'DGCR8', 'HIPK1']",type 1 diabetes mellitus,pancreatic a cell,HIPK1,"Among the genes REM2, DENND2B, BUB1B, DGCR8, and HIPK1, which exhibits the highest expression specificity in pancreatic α cells for a targeted approach to type 1 diabetes mellitus?","Among the genes REM2, DENND2B, BUB1B, DGCR8, and HIPK1, which exhibits the highest expression specificity in pancreatic α cells for a targeted approach to type 1 diabetes mellitus? Identify all validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which pancreatic alpha cell-activated genes in PINNACLE overlap with these targets, thereby defining cell-type–specific candidate targets. Calculate the average embedding of these candidates, then assess the cosine similarity between this average and each individual candidate's embedding. If a single gene shows a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LSMEM2', 'ZNF138', 'CRYBB1', 'AGO1', 'ZNF133']",type 1 diabetes mellitus,pancreatic a cell,AGO1,"Which gene—LSMEM2, ZNF138, CRYBB1, AGO1, or ZNF133—exhibits the highest specificity for pancreatic alpha cells, making it the most promising candidate for targeting in type 1 diabetes mellitus?","Which gene—LSMEM2, ZNF138, CRYBB1, AGO1, or ZNF133—exhibits the highest specificity for pancreatic alpha cells, making it the most promising candidate for targeting in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE database. Next, identify the overlap between these targets and genes activated in pancreatic alpha cells. Compute the average embedding of this overlapping gene set and calculate the cosine similarity between this reference and each individual target. If one gene shows markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LDOC1', 'NPHP3', 'SEPTIN2', 'NFIA-AS2', 'KCNQ5']",type 1 diabetes mellitus,pancreatic a cell,SEPTIN2,"Which gene among LDOC1, NPHP3, SEPTIN2, NFIA-AS2, and KCNQ5 shows the highest cell-type–specific expression in pancreatic α-cells, making it the most promising candidate for targeted interventions in type 1 diabetes mellitus?","Which gene among LDOC1, NPHP3, SEPTIN2, NFIA-AS2, and KCNQ5 shows the highest cell-type–specific expression in pancreatic α-cells, making it the most promising candidate for targeted interventions in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell type–specific embeddings from PINNACLE. Next, identify the pancreatic α cell–activated genes in PINNACLE that overlap with these targets to define a set of cell type–specific targets for type 1 diabetes. Compute the average embedding of this overlapping set to serve as a reference, and calculate the cosine similarity between this reference and the embedding of each individual target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NDUFV2', 'APOBEC3C', 'NCBP2L', 'DENND2B', 'KPTN']",type 1 diabetes mellitus,pancreatic a cell,NDUFV2,"Which gene among NDUFV2, APOBEC3C, NCBP2L, DENND2B, and KPTN exhibits the highest degree of specificity in pancreatic alpha cells relevant to type 1 diabetes mellitus?","Which gene among NDUFV2, APOBEC3C, NCBP2L, DENND2B, and KPTN exhibits the highest degree of specificity in pancreatic alpha cells relevant to type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which of the pancreatic alpha cell–activated genes in PINNACLE overlap with these targets, thereby defining the cell-type–specific targets for the disease. Compute the average embedding for these overlapping targets, then calculate the cosine similarity between this average and each individual target’s embedding. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PHF5A', 'CDKN1C', 'ZPBP', 'IL1RAPL1', 'GBP6']",type 1 diabetes mellitus,pancreatic a cell,CDKN1C,"Which gene, among PHF5A, CDKN1C, ZPBP, IL1RAPL1, and GBP6, demonstrates the highest cell-type specificity in pancreatic alpha cells for targeting type 1 diabetes mellitus?","Which gene, among PHF5A, CDKN1C, ZPBP, IL1RAPL1, and GBP6, demonstrates the highest cell-type specificity in pancreatic alpha cells for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type-specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with genes activated in pancreatic alpha cells as recorded in PINNACLE, and compute the average embedding of this overlapping set. Calculate the cosine similarity between each individual target's embedding and the average embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['B4GAT1', 'MRM3', 'LINC02385', 'LINC00261', 'GSN']",type 1 diabetes mellitus,pancreatic a cell,GSN,"Which gene among B4GAT1, MRM3, LINC02385, LINC00261, and GSN exhibits the highest cell-type specificity in pancreatic alpha cells, thereby representing the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among B4GAT1, MRM3, LINC02385, LINC00261, and GSN exhibits the highest cell-type specificity in pancreatic alpha cells, thereby representing the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which pancreatic alpha cell-activated genes overlap with these targets and compute their average embedding as a reference. Calculate the cosine similarity between this reference and the embedding of each target gene. If one gene displays significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ABCD1', 'ASAP1', 'CSNKA2IP', 'C14orf39', 'CEP128']",type 1 diabetes mellitus,pancreatic a cell,ASAP1,"Among the genes ABCD1, ASAP1, CSNKA2IP, C14orf39, and CEP128, which exhibits the highest specificity for pancreatic α-cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Among the genes ABCD1, ASAP1, CSNKA2IP, C14orf39, and CEP128, which exhibits the highest specificity for pancreatic α-cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the genes activated in pancreatic alpha cells within PINNACLE, as this overlap represents type 1 diabetes cell–specific targets. Calculate the average embedding of the overlapping genes, then compute the cosine similarity between this average and each individual target's embedding. Finally, if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological significance."
"['SRGAP2', 'GEMIN4', 'PACS1', 'EIF3K', 'ASCL2']",type 1 diabetes mellitus,pancreatic a cell,ASCL2,"Among the genes SRGAP2, GEMIN4, PACS1, EIF3K, and ASCL2, which shows the greatest specificity for pancreatic α cells in the context of targeting type 1 diabetes mellitus?","Among the genes SRGAP2, GEMIN4, PACS1, EIF3K, and ASCL2, which shows the greatest specificity for pancreatic α cells in the context of targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type-specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with pancreatic alpha cell–activated genes in PINNACLE, defining the cell-type-specific targets for T1D. Compute the average embedding of this overlapping set, then calculate the cosine similarity between that average and each individual target embedding. Finally, if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GOLGA8M_ENSG00000188626', 'EEF1AKMT1', 'ODC1', 'ZNF454', 'SNX4']",type 1 diabetes mellitus,pancreatic a cell,ODC1,"Which gene among GOLGA8M_ENSG00000188626, EEF1AKMT1, ODC1, ZNF454, and SNX4 exhibits the most specific expression in pancreatic alpha cells, making it the most promising candidate for targeting in type 1 diabetes mellitus therapies?","Which gene among GOLGA8M_ENSG00000188626, EEF1AKMT1, ODC1, ZNF454, and SNX4 exhibits the most specific expression in pancreatic alpha cells, making it the most promising candidate for targeting in type 1 diabetes mellitus therapies? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and the pancreatic α cell–activated genes in PINNACLE to establish a set of cell-type–specific targets. Compute the average embedding of these overlapping targets and then calculate the cosine similarity between this reference and each individual target. If one gene shows markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['TTC1', 'SP2', 'HBP1', 'LINC01451', 'TNIK']",type 1 diabetes mellitus,pancreatic a cell,HBP1,"Which gene among TTC1, SP2, HBP1, LINC01451, and TNIK exhibits the highest cell-type specificity in pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among TTC1, SP2, HBP1, LINC01451, and TNIK exhibits the highest cell-type specificity in pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the confirmed therapeutic targets for type 1 diabetes mellitus and obtain their cell-type-specific embeddings from PINNACLE. Next, determine the overlap between these targets and the pancreatic alpha cell-activated genes represented in PINNACLE. Compute the average embedding of the overlapping genes as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['AEBP2', 'RSPH10B2', 'TRAF7', 'PPA1', 'RSBN1']",type 1 diabetes mellitus,pancreatic a cell,RSBN1,"Among AEBP2, RSPH10B2, TRAF7, PPA1, and RSBN1, which gene exhibits the highest cell-type specificity in pancreatic α cells for targeting type 1 diabetes mellitus?","Among AEBP2, RSPH10B2, TRAF7, PPA1, and RSBN1, which gene exhibits the highest cell-type specificity in pancreatic α cells for targeting type 1 diabetes mellitus? Which validated therapeutic targets for type 1 diabetes mellitus are represented in PINNACLE, and what are their cell-type–specific embeddings? Among the genes activated in pancreatic α cells in PINNACLE, which overlap with these targets? Using the overlapping set, calculate an average embedding to serve as a reference, then compute the cosine similarity between this reference and each individual target. Identify the gene with a markedly higher similarity than the others, and provide a concise, evidence-based rationale for its biological relevance in type 1 diabetes mellitus."
"['ITGB4', 'PTEN', 'PDXP-DT', 'DEPDC1', 'SPRY1']",type 1 diabetes mellitus,pancreatic a cell,PTEN,"Among the following genes—ITGB4, PTEN, PDXP-DT, DEPDC1, and SPRY1—which one exhibits the highest cell-type specificity in pancreatic cells, making it the most promising candidate for targeted type 1 diabetes mellitus therapy?","Among the following genes—ITGB4, PTEN, PDXP-DT, DEPDC1, and SPRY1—which one exhibits the highest cell-type specificity in pancreatic cells, making it the most promising candidate for targeted type 1 diabetes mellitus therapy? Retrieve the validated therapeutic targets for type 1 diabetes mellitus by obtaining their cell-type–specific embeddings from PINNACLE. Next, identify the overlapping genes between these targets and the pancreatic alpha cell–activated genes in PINNACLE to define the cell-type–specific targets for the disease. Compute the average embedding of this subset and determine the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['OOSP3', 'PEX11A', 'SH2D7', 'SPIRE1', 'MAIP1']",type 1 diabetes mellitus,pancreatic a cell,SPIRE1,"Among the genes OOSP3, PEX11A, SH2D7, SPIRE1, and MAIP1, which exhibits the highest cell-type specificity in pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Among the genes OOSP3, PEX11A, SH2D7, SPIRE1, and MAIP1, which exhibits the highest cell-type specificity in pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE dataset. Determine which of these targets overlap with genes activated in pancreatic α cells. Calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual target embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['NDUFB5', 'PXMP2', 'ITGA1', 'CLEC19A', 'ZBTB44']",type 1 diabetes mellitus,pancreatic a cell,NDUFB5,"Among the genes NDUFB5, PXMP2, ITGA1, CLEC19A, and ZBTB44, which one exhibits the highest specificity of expression in pancreatic α cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Among the genes NDUFB5, PXMP2, ITGA1, CLEC19A, and ZBTB44, which one exhibits the highest specificity of expression in pancreatic α cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which pancreatic alpha cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific targets. Compute the average embedding for these targets and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits markedly higher similarity than the rest, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TMEM51', 'C6orf136', 'PRSS8', 'PCDHA12', 'VPS13D']",type 1 diabetes mellitus,pancreatic a cell,C6orf136,"Which gene among TMEM51, C6orf136, PRSS8, PCDHA12, and VPS13D shows the highest specificity for pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among TMEM51, C6orf136, PRSS8, PCDHA12, and VPS13D shows the highest specificity for pancreatic alpha cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the genes activated in pancreatic alpha cells within PINNACLE, thereby defining the cell-type–specific targets for type 1 diabetes mellitus. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['PGR', 'KRT27', 'FAM81A', 'PCBD1', 'FRMPD4']",type 1 diabetes mellitus,pancreatic a cell,PGR,"Which gene among PGR, KRT27, FAM81A, PCBD1, and FRMPD4 exhibits the highest cell-type specificity in pancreatic alpha cells for potential therapeutic targeting of type 1 diabetes mellitus?","Which gene among PGR, KRT27, FAM81A, PCBD1, and FRMPD4 exhibits the highest cell-type specificity in pancreatic alpha cells for potential therapeutic targeting of type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and the genes activated in pancreatic alpha cells. Compute the average embedding of the overlapping set and calculate the cosine similarity between this reference vector and the embedding of each target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate, and provide a concise, evidence-based rationale for its biological relevance."
"['MANCR', 'PTRHD1', 'SS18L1', 'LINC01522', 'ZNF713']",type 1 diabetes mellitus,pancreatic stellate cell,PTRHD1,"Which gene among MANCR, PTRHD1, SS18L1, LINC01522, and ZNF713 shows the highest cell-type specificity in pancreatic stellate cells associated with type 1 diabetes mellitus?","Which gene among MANCR, PTRHD1, SS18L1, LINC01522, and ZNF713 shows the highest cell-type specificity in pancreatic stellate cells associated with type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the genes activated in pancreatic stellate cells as recorded in PINNACLE. Using this overlapping set, calculate an average embedding and compute the cosine similarity between this reference and each individual target embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['TAPT1', 'PHLDA2', 'COPB1', 'MYO5A', 'CDK5RAP3']",type 1 diabetes mellitus,pancreatic stellate cell,CDK5RAP3,"Among TAPT1, PHLDA2, COPB1, MYO5A, and CDK5RAP3, which gene displays the greatest cell-type specificity in pancreatic stellate cells relevant for therapeutic intervention in type 1 diabetes mellitus?","Among TAPT1, PHLDA2, COPB1, MYO5A, and CDK5RAP3, which gene displays the greatest cell-type specificity in pancreatic stellate cells relevant for therapeutic intervention in type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus from the PINNACLE dataset and extract their cell-type–specific embeddings. Next, determine which genes activated in pancreatic stellate cells (as defined in PINNACLE) overlap with these targets, thereby defining a set of cell-type–specific targets for type 1 diabetes mellitus. Compute the average embedding of this overlapping set to serve as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['IL1R1', 'CDAN1', 'DHCR24', 'EME2', 'CAMTA1']",type 1 diabetes mellitus,pancreatic stellate cell,IL1R1,"Which gene among IL1R1, CDAN1, DHCR24, EME2, and CAMTA1 exhibits the highest cell-type specificity in pancreatic stellate cells, making it the optimal candidate for targeting type 1 diabetes mellitus?","Which gene among IL1R1, CDAN1, DHCR24, EME2, and CAMTA1 exhibits the highest cell-type specificity in pancreatic stellate cells, making it the optimal candidate for targeting type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from PINNACLE. Next, identify the subset of these targets that overlap with pancreatic stellate cell-activated genes in PINNACLE. Using this overlapping set, calculate the average embedding as a reference and determine the cosine similarity between this reference and each individual target. If a single gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PLBD2', 'LINC02251', 'NSL1', 'TRIM17', 'IGDCC3']",type 1 diabetes mellitus,pancreatic stellate cell,NSL1,"Among the genes PLBD2, LINC02251, NSL1, TRIM17, and IGDCC3, which one demonstrates the highest cell-type specificity in pancreatic stellate cells for potential therapeutic targeting of type 1 diabetes mellitus?","Among the genes PLBD2, LINC02251, NSL1, TRIM17, and IGDCC3, which one demonstrates the highest cell-type specificity in pancreatic stellate cells for potential therapeutic targeting of type 1 diabetes mellitus? Identify verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE database. Then, determine which genes activated in pancreatic stellate cells within PINNACLE overlap with these targets to define the set of cell-type–specific T1DM targets. Compute the average embedding for this overlapping set, and assess the cosine similarity between this average and the embedding of each individual target. If one gene shows significantly higher similarity compared to the others, nominate it as the top candidate and provide a brief, evidence-based explanation for its biological significance."
"['TPGS1', 'ZNF385D', 'ARIH1', 'ZNF107', 'PHYHIP']",type 1 diabetes mellitus,pancreatic stellate cell,TPGS1,"Which gene among TPGS1, ZNF385D, ARIH1, ZNF107, and PHYHIP exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Which gene among TPGS1, ZNF385D, ARIH1, ZNF107, and PHYHIP exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Using PINNACLE, retrieve the cell-type–specific embeddings for verified therapeutic targets associated with type 1 diabetes mellitus. Identify which of these targets overlap with the set of pancreatic stellate cell-activated genes in PINNACLE. Compute the average embedding for the overlapping targets as a reference and calculate the cosine similarity between this reference and each individual target’s embedding. Determine if one gene exhibits a markedly higher similarity relative to the others, and if so, nominate it as the top candidate, providing a concise, evidence-based rationale for its biological relevance."
"['LINC02817', 'KIFC2', 'S100A5', 'UBTF', 'SKAP2']",type 1 diabetes mellitus,pancreatic stellate cell,SKAP2,"Among LINC02817, KIFC2, S100A5, UBTF, and SKAP2, which gene exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus?","Among LINC02817, KIFC2, S100A5, UBTF, and SKAP2, which gene exhibits the highest cell-type specificity in pancreatic stellate cells for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the pancreatic stellate cell–activated genes in PINNACLE, forming a set of cell-type–specific targets. Calculate the average embedding of this overlapping set and then compute the cosine similarity between this reference embedding and the embedding of each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['UNC13C', 'PSMC5', 'FAM181A-AS1', 'GRID2', 'INSR']",type 1 diabetes mellitus,pancreatic stellate cell,INSR,"Which gene among UNC13C, PSMC5, FAM181A-AS1, GRID2, and INSR exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among UNC13C, PSMC5, FAM181A-AS1, GRID2, and INSR exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets are among the pancreatic stellate cell-activated genes in PINNACLE. Compute the average embedding of the overlapping set and calculate the cosine similarity between this average and each individual target’s embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['E2F5', 'ANKH', 'LINC02632', 'MT-ND4L', 'LINC01704']",type 1 diabetes mellitus,pancreatic stellate cell,MT-ND4L,"Among the following genes—E2F5, ANKH, LINC02632, MT-ND4L, and LINC01704—which one exhibits the highest cell-type specificity in pancreatic stellate cells as the most promising candidate target for type 1 diabetes mellitus?","Among the following genes—E2F5, ANKH, LINC02632, MT-ND4L, and LINC01704—which one exhibits the highest cell-type specificity in pancreatic stellate cells as the most promising candidate target for type 1 diabetes mellitus? Identify verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific PINNACLE embeddings. Next, determine the overlap between these targets and the genes activated in pancreatic stellate cells from PINNACLE. Compute the average embedding of the overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene shows significantly higher similarity than the others, nominate it as the primary candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ARL17B', 'NFKBIB', 'VIL1', 'DUS3L', 'FADS2']",type 1 diabetes mellitus,pancreatic stellate cell,FADS2,"Among the genes ARL17B, NFKBIB, VIL1, DUS3L, and FADS2, which one displays the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Among the genes ARL17B, NFKBIB, VIL1, DUS3L, and FADS2, which one displays the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Identify validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the pancreatic stellate cell–activated gene set in PINNACLE to define the cell-type–specific targets for the disease. Compute the average embedding of these overlapping targets, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RPL32', 'NDUFA11', 'MPP7-DT', 'BOD1L1', 'DENND5A']",type 1 diabetes mellitus,pancreatic stellate cell,NDUFA11,"Which gene among RPL32, NDUFA11, MPP7-DT, BOD1L1, and DENND5A exhibits the highest cell-type specific expression in pancreatic stellate cells as a potential target for type 1 diabetes mellitus?","Which gene among RPL32, NDUFA11, MPP7-DT, BOD1L1, and DENND5A exhibits the highest cell-type specific expression in pancreatic stellate cells as a potential target for type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the pancreatic stellate cell–activated genes in PINNACLE to obtain a set of cell-type–specific targets. Calculate the average embedding for these targets and compute the cosine similarity between this average and each individual target embedding. If one gene displays a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['PCDHGA2', 'SAFB2', 'PCSK1N', 'SH2B3', 'CLN8']",type 1 diabetes mellitus,pancreatic stellate cell,SH2B3,"Among the genes PCDHGA2, SAFB2, PCSK1N, SH2B3, and CLN8, which exhibits the highest cell-type specificity in pancreatic stellate cells for potential targeting in type 1 diabetes mellitus?","Among the genes PCDHGA2, SAFB2, PCSK1N, SH2B3, and CLN8, which exhibits the highest cell-type specificity in pancreatic stellate cells for potential targeting in type 1 diabetes mellitus? Using verified therapeutic targets for type 1 diabetes mellitus and their cell-type–specific embeddings from PINNACLE, identify the genes that overlap with those activated in pancreatic stellate cells. Compute the average embedding for this overlapping set and calculate the cosine similarity between this average and each individual target’s embedding. If one gene demonstrates a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PDE7A-DT', 'FALEC', 'KANTR', 'SEPTIN9-DT', 'TAPBP']",type 1 diabetes mellitus,pancreatic stellate cell,TAPBP,"Which gene among PDE7A-DT, FALEC, KANTR, SEPTIN9-DT, and TAPBP exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeting type 1 diabetes mellitus?","Which gene among PDE7A-DT, FALEC, KANTR, SEPTIN9-DT, and TAPBP exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeting type 1 diabetes mellitus? Identify the validated therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with pancreatic stellate cell-activated genes in PINNACLE. Compute the average embedding of the overlapping gene set as a reference, and then calculate the cosine similarity between this reference and the embedding of each target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise evidence-based explanation of its biological relevance."
"['F2R', 'FAM13C', 'UBE2D4', 'IPO4', 'SET']",type 1 diabetes mellitus,pancreatic stellate cell,F2R,"Among F2R, FAM13C, UBE2D4, IPO4, and SET, which gene exhibits the highest cell-type specificity in pancreatic stellate cells in the context of type 1 diabetes mellitus?","Among F2R, FAM13C, UBE2D4, IPO4, and SET, which gene exhibits the highest cell-type specificity in pancreatic stellate cells in the context of type 1 diabetes mellitus? Identify the verified therapeutic targets for type 1 diabetes mellitus and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with pancreatic stellate cell–activated genes in PINNACLE, forming the cell-type–specific target set. Calculate the average embedding for this overlapping set and compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RIMKLA', 'LARP4B', 'CATSPER3', 'ATF6B', 'MOGAT3']",type 1 diabetes mellitus,pancreatic stellate cell,ATF6B,"Which gene among RIMKLA, LARP4B, CATSPER3, ATF6B, and MOGAT3 exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus?","Which gene among RIMKLA, LARP4B, CATSPER3, ATF6B, and MOGAT3 exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising candidate for targeted intervention in type 1 diabetes mellitus? Identify the confirmed therapeutic targets for type 1 diabetes mellitus in PINNACLE and retrieve their cell-type–specific embeddings. Next, determine which of these targets overlap with the genes activated in pancreatic stellate cells. Compute the average embedding of the overlapping genes as a reference and calculate the cosine similarity between this reference and each individual target. If one gene shows significantly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PARD3', 'WDR45B', 'LTBP1', 'KAT5', 'TP73-AS2']",type 1 diabetes mellitus,pancreatic stellate cell,LTBP1,"Which gene—PARD3, WDR45B, LTBP1, KAT5, or TP73-AS2—exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising target for therapeutic intervention in type 1 diabetes mellitus?","Which gene—PARD3, WDR45B, LTBP1, KAT5, or TP73-AS2—exhibits the highest cell-type specificity in pancreatic stellate cells, making it the most promising target for therapeutic intervention in type 1 diabetes mellitus? Identify the established therapeutic targets for type 1 diabetes mellitus and obtain their cell-type specific embeddings from PINNACLE. Next, determine which of these targets overlap with the genes activated in pancreatic stellate cells as defined by PINNACLE, thereby defining the cell-type specific targets for this disease. Compute the average embedding of the overlapping targets and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the primary candidate and provide a concise, evidence-based rationale for its biological relevance."
