candidate_genes,disease,celltype,y,user_question,full_query
"['IMPDH2', 'NLRC4', 'RPL23AP32', 'ITGB3', 'ECD']",Sjogren syndrome,duct epithelial cell,IMPDH2,"Among IMPDH2, NLRC4, RPL23AP32, ITGB3, and ECD, which gene exhibits the highest cell-type specificity in duct epithelial cells relevant to Sjögren syndrome?","Among IMPDH2, NLRC4, RPL23AP32, ITGB3, and ECD, which gene exhibits the highest cell-type specificity in duct epithelial cells relevant to Sjögren syndrome? Identify the cell-type–specific embeddings in PINNACLE for the verified therapeutic targets of Sjogren’s syndrome, and determine the overlap with genes activated in duct epithelial cells. For these overlapping targets, compute the average embedding as a reference and then calculate the cosine similarity between this average and each individual target’s embedding. If one gene shows a notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['PWWP2B', 'IGFALS', 'FZD4', 'HLA-DRA', 'GALNT14']",Sjogren syndrome,duct epithelial cell,HLA-DRA,"Which gene among PWWP2B, IGFALS, FZD4, HLA-DRA, and GALNT14 exhibits the highest specificity for ductal epithelial cells, thereby representing the best candidate for targeted intervention in Sjogren syndrome?","Which gene among PWWP2B, IGFALS, FZD4, HLA-DRA, and GALNT14 exhibits the highest specificity for ductal epithelial cells, thereby representing the best candidate for targeted intervention in Sjogren syndrome? Identify verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which targets overlap with duct epithelial cell–activated genes in PINNACLE, and compute an average embedding for this overlapping set. Finally, calculate the cosine similarity between this reference embedding and each individual target’s embedding. If one gene shows a significantly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['UVSSA', 'HLA-DPB1', 'AGO4', 'CMTM3', 'BAHD1']",Sjogren syndrome,duct epithelial cell,HLA-DPB1,"Among UVSSA, HLA-DPB1, AGO4, CMTM3, and BAHD1, which gene exhibits the highest cell-type specificity in duct epithelial cells in the context of Sjögren syndrome targeting?","Among UVSSA, HLA-DPB1, AGO4, CMTM3, and BAHD1, which gene exhibits the highest cell-type specificity in duct epithelial cells in the context of Sjögren syndrome targeting? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the genes activated in duct epithelial cells in PINNACLE to create a set of cell-type–specific targets. Compute the average embedding for this overlapping set and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PPIA', 'CLTCL1', 'NOL12', 'HSPA4L', 'RLN2']",Sjogren syndrome,duct epithelial cell,PPIA,"Which gene among PPIA, CLTCL1, NOL12, HSPA4L, and RLN2 exhibits the highest cell-type specificity in ductal epithelial cells for targeting Sjögren syndrome?","Which gene among PPIA, CLTCL1, NOL12, HSPA4L, and RLN2 exhibits the highest cell-type specificity in ductal epithelial cells for targeting Sjögren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type-specific PINNACLE embeddings. From these targets, determine the subset that overlaps with duct epithelial cell-activated genes, and compute the average embedding of this overlapping set. Next, calculate the cosine similarity between this average embedding and each individual target’s embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in Sjogren syndrome."
"['ABCB4', 'USO1', 'FCGRT', 'PLAAT5', 'LUC7L2']",Sjogren syndrome,duct epithelial cell,FCGRT,"Among the genes ABCB4, USO1, FCGRT, PLAAT5, and LUC7L2, which exhibits the highest cell-type specificity in duct epithelial cells for applications in Sjögren syndrome research?","Among the genes ABCB4, USO1, FCGRT, PLAAT5, and LUC7L2, which exhibits the highest cell-type specificity in duct epithelial cells for applications in Sjögren syndrome research? Identify the validated therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine the intersection between these targets and the duct epithelial cell-activated genes in PINNACLE. Compute the average embedding of this intersecting gene set and calculate the cosine similarity between this average embedding and each individual target's embedding. If a single gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['AAMDC', 'HLA-B', 'RNU2-1', 'PRPS1L1', 'TTR']",Sjogren syndrome,duct epithelial cell,HLA-B,"Among the genes AAMDC, HLA-B, RNU2-1, PRPS1L1, and TTR, which one exhibits the highest cell-type specificity in ductal epithelial cells, making it the most promising candidate for targeted intervention in Sjögren’s syndrome?","Among the genes AAMDC, HLA-B, RNU2-1, PRPS1L1, and TTR, which one exhibits the highest cell-type specificity in ductal epithelial cells, making it the most promising candidate for targeted intervention in Sjögren’s syndrome? Identify the validated therapeutic targets for Sjogren syndrome and retrieve their cell-type-specific embeddings from PINNACLE. Next, determine the overlap between these targets and the duct epithelial cell-activated genes in PINNACLE to define the cell-type-specific targets for Sjogren syndrome. Calculate the average embedding for this overlapping set and then assess the cosine similarity between this reference embedding and each individual gene embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FXN', 'RPL36', 'ZNF71', 'HLA-B', 'YTHDF1']",Sjogren syndrome,duct epithelial cell,HLA-B,"Among the genes FXN, RPL36, ZNF71, HLA-B, and YTHDF1, which one exhibits the highest cell-type-specific expression in duct epithelial cells and therefore represents the most promising target for interventions in Sjögren’s syndrome?","Among the genes FXN, RPL36, ZNF71, HLA-B, and YTHDF1, which one exhibits the highest cell-type-specific expression in duct epithelial cells and therefore represents the most promising target for interventions in Sjögren’s syndrome? Which verified therapeutic targets for Sjogren syndrome, with their cell-type–specific embeddings from PINNACLE, overlap with the duct epithelial cell-activated genes in the same dataset? For this overlapping set of targets, calculate the average embedding as a reference and then assess the cosine similarity between this reference and each individual gene’s embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based explanation detailing its biological relevance."
"['GCG', 'HLA-DRA', 'GFRA2', 'TXNDC15', 'SMIM11B']",Sjogren syndrome,duct epithelial cell,HLA-DRA,"Which gene among GCG, HLA-DRA, GFRA2, TXNDC15, and SMIM11B exhibits the highest cell-type specificity in duct epithelial cells for potential targeted therapy in Sjögren's syndrome?","Which gene among GCG, HLA-DRA, GFRA2, TXNDC15, and SMIM11B exhibits the highest cell-type specificity in duct epithelial cells for potential targeted therapy in Sjögren's syndrome? Identify validated therapeutic targets for primary Sjögren syndrome and obtain their corresponding cell-type-specific embeddings from the PINNACLE dataset. Next, identify which of the duct epithelial cell–activated genes in PINNACLE overlap with these targets. For the overlapping set, compute the average embedding and calculate the cosine similarity between this average and the embedding of each individual gene. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ASIP', 'SUPT7L', 'PPIA', 'FAM153A', 'RAPGEF3']",Sjogren syndrome,duct epithelial cell,PPIA,"Which gene among ASIP, SUPT7L, PPIA, FAM153A, and RAPGEF3 exhibits the highest cell-type specificity in duct epithelial cells, making it the most promising candidate for targeting Sjögren syndrome?","Which gene among ASIP, SUPT7L, PPIA, FAM153A, and RAPGEF3 exhibits the highest cell-type specificity in duct epithelial cells, making it the most promising candidate for targeting Sjögren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the duct epithelial cell-activated genes in PINNACLE to define the cell-type–specific targets for Sjögren syndrome. Compute the average embedding for this overlapping set to serve as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene demonstrates a markedly higher similarity than the others, nominate it as the primary candidate and provide a concise, evidence-based rationale for its biological relevance."
"['HLA-DPB1', 'IRX6', 'DHRS11', 'ALPP', 'PTPRK']",Sjogren syndrome,duct epithelial cell,HLA-DPB1,"Among HLA-DPB1, IRX6, DHRS11, ALPP, and PTPRK, which gene exhibits the highest cell-type specificity in duct epithelial cells and represents the best candidate for targeting in Sjogren syndrome?","Among HLA-DPB1, IRX6, DHRS11, ALPP, and PTPRK, which gene exhibits the highest cell-type specificity in duct epithelial cells and represents the best candidate for targeting in Sjogren syndrome? Identify and extract validated therapeutic targets for Sjogren syndrome, then obtain their cell-type–specific embeddings from PINNACLE. Next, determine which duct epithelial cell-activated genes in PINNACLE overlap these targets to form a refined list of cell-type–specific therapeutic targets. Calculate the average embedding of this set as a reference and compute the cosine similarity between this reference and each individual target’s embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ENPP7', 'SPRYD3', 'CD59', 'ACOX1', 'FCGRT']",Sjogren syndrome,duct epithelial cell,FCGRT,"Which gene—ENPP7, SPRYD3, CD59, ACOX1, or FCGRT—displays the highest cell-type specific expression in ductal epithelial cells, making it the best candidate for targeted intervention in Sjögren’s syndrome?","Which gene—ENPP7, SPRYD3, CD59, ACOX1, or FCGRT—displays the highest cell-type specific expression in ductal epithelial cells, making it the best candidate for targeted intervention in Sjögren’s syndrome? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with duct epithelial cell-activated genes in PINNACLE. For the overlapping genes, compute the average embedding as a reference and calculate the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the leading candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SH3PXD2A', 'IMPDH2', 'S1PR3', 'CSDC2', 'ARL6IP5']",Sjogren syndrome,duct epithelial cell,IMPDH2,"Which gene among SH3PXD2A, IMPDH2, S1PR3, CSDC2, and ARL6IP5 exhibits the highest cell-type specificity in duct epithelial cells for targeting Sjögren's syndrome?","Which gene among SH3PXD2A, IMPDH2, S1PR3, CSDC2, and ARL6IP5 exhibits the highest cell-type specificity in duct epithelial cells for targeting Sjögren's syndrome? Identify the validated therapeutic targets for Sjögren syndrome and extract their corresponding cell-type–specific embeddings from the PINNACLE database. Next, determine which of the genes activated in duct epithelial cells overlap with these therapeutic targets. Compute the average embedding from this overlapping set as a reference and calculate the cosine similarity between this reference and each individual gene’s embedding. If a single gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['IMPDH2', 'TGM7', 'H2AC14', 'DCAF16', 'KRI1']",Sjogren syndrome,duct epithelial cell,IMPDH2,"Which gene among IMPDH2, TGM7, H2AC14, DCAF16, and KRI1 exhibits the highest specificity for duct epithelial cells in the context of targeting Sjogren syndrome?","Which gene among IMPDH2, TGM7, H2AC14, DCAF16, and KRI1 exhibits the highest specificity for duct epithelial cells in the context of targeting Sjogren syndrome? Identify verified therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and duct epithelial cell–activated genes in PINNACLE to define a set of cell-type–specific targets. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate, and provide a concise, evidence-based explanation for its biological relevance."
"['HLA-B', 'SLC38A3', 'SOX1', 'AKAP9', 'UBXN10']",Sjogren syndrome,duct epithelial cell,HLA-B,"Which gene among HLA-B, SLC38A3, SOX1, AKAP9, and UBXN10 demonstrates the highest cell-type specificity in duct epithelial cells for targeting Sjögren syndrome?","Which gene among HLA-B, SLC38A3, SOX1, AKAP9, and UBXN10 demonstrates the highest cell-type specificity in duct epithelial cells for targeting Sjögren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the genes activated in duct epithelial cells within PINNACLE. Calculate the average embedding of this overlapping set, then compute the cosine similarity between the average and each individual gene embedding. Identify the gene with the highest cosine similarity as the prime candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GIMAP1', 'HLA-B', 'DVL1P1', 'FLOT1', 'GZMB']",Sjogren syndrome,myoepithelial cell,HLA-B,"Which gene among GIMAP1, HLA-B, DVL1P1, FLOT1, and GZMB exhibits the highest cell-type specificity in myoepithelial cells, making it the most promising candidate for targeting Sjögren syndrome?","Which gene among GIMAP1, HLA-B, DVL1P1, FLOT1, and GZMB exhibits the highest cell-type specificity in myoepithelial cells, making it the most promising candidate for targeting Sjögren syndrome? Using verified therapeutic targets for Sjogren syndrome, extract their cell-type–specific embeddings from PINNACLE. Next, identify which myoepithelial cell-activated genes in PINNACLE overlap with these targets. Calculate the average embedding of this overlapping set to serve as a reference, and compute the cosine similarity between this reference and each individual target. If one gene displays significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['CBLN1', 'NAT8B', 'ZBTB38', 'PPIA', 'TMEM38B']",Sjogren syndrome,myoepithelial cell,PPIA,"Which gene among CBLN1, NAT8B, ZBTB38, PPIA, and TMEM38B exhibits the highest cell-type specificity in myoepithelial cells, making it a promising target for Sjogren syndrome research?","Which gene among CBLN1, NAT8B, ZBTB38, PPIA, and TMEM38B exhibits the highest cell-type specificity in myoepithelial cells, making it a promising target for Sjogren syndrome research? Identify the validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the myoepithelial cell-activated genes in PINNACLE, thereby defining the cell-type–specific targets for Sjögren syndrome. Compute the average embedding for this overlapping set and calculate the cosine similarity between this average embedding and each individual target. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate, and provide a succinct, evidence-based justification for its biological relevance."
"['PPM1J', 'USP36', 'FKBP1A', 'DDAH2', 'CBFA2T3']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Which gene among PPM1J, USP36, FKBP1A, DDAH2, and CBFA2T3 exhibits the most specific expression in myoepithelial cells for potential targeting in Sjögren’s syndrome?","Which gene among PPM1J, USP36, FKBP1A, DDAH2, and CBFA2T3 exhibits the most specific expression in myoepithelial cells for potential targeting in Sjögren’s syndrome? Identify the verified therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets to define the cell-type–specific therapeutic set. Compute the average embedding of this set as a reference and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FITM2', 'MIF', 'ITGB5', 'SLC6A19', 'STIP1']",Sjogren syndrome,myoepithelial cell,MIF,"Among the genes FITM2, MIF, ITGB5, SLC6A19, and STIP1, which one demonstrates the highest specificity for myoepithelial cells relevant to targeting Sjogren syndrome?","Among the genes FITM2, MIF, ITGB5, SLC6A19, and STIP1, which one demonstrates the highest specificity for myoepithelial cells relevant to targeting Sjogren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and collect their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the set of myoepithelial cell-activated genes from PINNACLE; this overlapping subset represents the cell-type–specific targets for the syndrome. Compute the average embedding for these overlapping genes as a reference, and then calculate the cosine similarity between this reference and each individual target’s embedding. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['THRAP3', 'DARS2', 'PEX6', 'NDUFB7', 'JAK1']",Sjogren syndrome,myoepithelial cell,JAK1,"Which gene among THRAP3, DARS2, PEX6, NDUFB7, and JAK1 demonstrates the highest specificity for myoepithelial cells in the context of Sjogren syndrome?","Which gene among THRAP3, DARS2, PEX6, NDUFB7, and JAK1 demonstrates the highest specificity for myoepithelial cells in the context of Sjogren syndrome? Identify experimentally validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which myoepithelial cell–activated genes in PINNACLE overlap with these targets, and compute the average embedding for this overlapping set. Calculate the cosine similarity between this average embedding and each individual target's embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
"['ARHGEF39', 'FCGRT', 'TREX1', 'ZP3', 'CDIN1']",Sjogren syndrome,myoepithelial cell,FCGRT,"Among the genes ARHGEF39, FCGRT, TREX1, ZP3, and CDIN1, which one exhibits the highest specificity for expression in myoepithelial cells, making it the most promising target for investigating Sjogren's syndrome?","Among the genes ARHGEF39, FCGRT, TREX1, ZP3, and CDIN1, which one exhibits the highest specificity for expression in myoepithelial cells, making it the most promising target for investigating Sjogren's syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the myoepithelial cell-activated genes within the same dataset. Compute the average embedding of this overlapping gene set and then calculate the cosine similarity between this reference embedding and the embedding of each individual target. Finally, if one gene shows a markedly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['OPRPN', 'ARID3C', 'FCGRT', 'PCNT', 'TWNK']",Sjogren syndrome,myoepithelial cell,FCGRT,"Which gene among OPRPN, ARID3C, FCGRT, PCNT, and TWNK shows the most specific expression in myoepithelial cells for targeted intervention in Sjogren syndrome?","Which gene among OPRPN, ARID3C, FCGRT, PCNT, and TWNK shows the most specific expression in myoepithelial cells for targeted intervention in Sjogren syndrome? Identify the established therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets, forming the cell-type–specific target set for Sjögren syndrome. Calculate the average embedding for this set as a reference, then compute the cosine similarity between the reference and each target gene. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PCNX1', 'TNFAIP1', 'PPIA', 'ARID3A', 'PLPPR1']",Sjogren syndrome,myoepithelial cell,PPIA,"Which gene among PCNX1, TNFAIP1, PPIA, ARID3A, and PLPPR1 demonstrates the highest specificity for myoepithelial cells in the context of targeting Sjögren syndrome?","Which gene among PCNX1, TNFAIP1, PPIA, ARID3A, and PLPPR1 demonstrates the highest specificity for myoepithelial cells in the context of targeting Sjögren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets, and calculate the average embedding for this overlapping set. Then, compute the cosine similarity between this reference embedding and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CYTH4', 'FKBP1A', 'HADHB', 'VAV2', 'ATP5F1D']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Which gene—CYTH4, FKBP1A, HADHB, VAV2, or ATP5F1D—exhibits the highest specificity of expression in myoepithelial cells for Sjögren's syndrome targeting?","Which gene—CYTH4, FKBP1A, HADHB, VAV2, or ATP5F1D—exhibits the highest specificity of expression in myoepithelial cells for Sjögren's syndrome targeting? Identify experimentally verified therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in myoepithelial cells. For the overlapping genes, compute an average embedding as a reference and calculate the cosine similarity between this reference and each individual gene embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MCHR1', 'STRN', 'PRRX1', 'BDH2', 'JAK1']",Sjogren syndrome,myoepithelial cell,JAK1,"Which gene among MCHR1, STRN, PRRX1, BDH2, and JAK1 exhibits the highest specificity for myoepithelial cells, making it the best candidate for targeted intervention in Sjogren syndrome?","Which gene among MCHR1, STRN, PRRX1, BDH2, and JAK1 exhibits the highest specificity for myoepithelial cells, making it the best candidate for targeted intervention in Sjogren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and retrieve their corresponding cell-type–specific embeddings from PINNACLE. Next, determine which genes activated in myoepithelial cells overlap with these targets, thereby defining the cell-type–specific targets for Sjogren syndrome. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference and each individual gene embedding. If one gene shows substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ALDH4A1', 'RUNX3', 'AFAP1L1', 'PDLIM5', 'HLA-B']",Sjogren syndrome,myoepithelial cell,HLA-B,"Which gene among ALDH4A1, RUNX3, AFAP1L1, PDLIM5, and HLA-B exhibits the highest myoepithelial cell specificity for potential targeting of Sjogren syndrome?","Which gene among ALDH4A1, RUNX3, AFAP1L1, PDLIM5, and HLA-B exhibits the highest myoepithelial cell specificity for potential targeting of Sjogren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Then, determine which myoepithelial cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific therapeutic candidates. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference and each gene’s embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based rationale for its biological relevance."
"['CDA', 'FTSJ3', 'DPY30', 'MIF', 'STON1-GTF2A1L']",Sjogren syndrome,myoepithelial cell,MIF,"Which gene—CDA, FTSJ3, DPY30, MIF, or STON1-GTF2A1L—demonstrates the highest cell-type specificity in myoepithelial cells, thereby representing the optimal candidate target for Sjogren syndrome?","Which gene—CDA, FTSJ3, DPY30, MIF, or STON1-GTF2A1L—demonstrates the highest cell-type specificity in myoepithelial cells, thereby representing the optimal candidate target for Sjogren syndrome? Identify the confirmed therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the set of myoepithelial cell–activated genes in PINNACLE to define the cell-type-specific targets for Sjogren syndrome. Compute the average embedding for this overlapping set, then calculate the cosine similarity between this average and each individual target’s embedding. If one gene exhibits substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['KDM4C', 'SRSF9', 'CFAP161', 'PDCD11', 'HLA-B']",Sjogren syndrome,myoepithelial cell,HLA-B,"Which gene among KDM4C, SRSF9, CFAP161, PDCD11, and HLA-B demonstrates the highest specificity for myoepithelial cells, thereby representing the optimal candidate for targeting Sjögren syndrome?","Which gene among KDM4C, SRSF9, CFAP161, PDCD11, and HLA-B demonstrates the highest specificity for myoepithelial cells, thereby representing the optimal candidate for targeting Sjögren syndrome? What are the verified therapeutic targets for Sjogren syndrome, and how can we retrieve their cell-type–specific embeddings from PINNACLE? Identify the subset of these targets that overlaps with myoepithelial cell-activated genes in PINNACLE, and compute the average embedding of this overlapping set as a reference. Then, calculate the cosine similarity between this reference embedding and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RBPMS', 'CRYBB1', 'TBXA2R', 'EIF2B2', 'FKBP1A']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Which gene among RBPMS, CRYBB1, TBXA2R, EIF2B2, and FKBP1A demonstrates the highest cell-type specific expression in myoepithelial cells relevant to Sjogren syndrome?","Which gene among RBPMS, CRYBB1, TBXA2R, EIF2B2, and FKBP1A demonstrates the highest cell-type specific expression in myoepithelial cells relevant to Sjogren syndrome? Identify validated therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which myoepithelial cell–activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific therapeutic candidates. Compute the average embedding of this overlapping set as a reference, then determine the cosine similarity between this reference and each individual target. If one gene shows a significantly higher similarity than all others, nominate it as the top candidate, and provide a concise, evidence-based explanation of its biological relevance."
"['RNF103', 'RXFP3', 'SMIM14', 'CMPK1', 'PPIA']",Sjogren syndrome,myoepithelial cell,PPIA,"Among the candidate genes—RNF103, RXFP3, SMIM14, CMPK1, and PPIA—which one exhibits the highest specificity in myoepithelial cells, making it the most promising target for therapeutic intervention in Sjogren's syndrome?","Among the candidate genes—RNF103, RXFP3, SMIM14, CMPK1, and PPIA—which one exhibits the highest specificity in myoepithelial cells, making it the most promising target for therapeutic intervention in Sjogren's syndrome? Retrieve the verified therapeutic targets for Sjögren syndrome and obtain their cell‐type–specific embeddings from the PINNACLE database. Identify which genes activated in myoepithelial cells overlap with these targets to define a set of cell‐type–specific targets for Sjögren syndrome. Calculate the average embedding of this overlapping set as a reference, then compute the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RGS20', 'FCGRT', 'IL13RA2', 'WDR36', 'DNAJB14']",Sjogren syndrome,myoepithelial cell,FCGRT,"Which gene among RGS20, FCGRT, IL13RA2, WDR36, and DNAJB14 exhibits the highest specificity for myoepithelial cells, making it the strongest candidate for targeting in Sjögren’s syndrome?","Which gene among RGS20, FCGRT, IL13RA2, WDR36, and DNAJB14 exhibits the highest specificity for myoepithelial cells, making it the strongest candidate for targeting in Sjögren’s syndrome? Identify the verified therapeutic targets for Sjogren syndrome, and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the myoepithelial cell-activated genes from PINNACLE to define the cell-type–specific targets. Calculate the average embedding of this overlapping set as a reference, and compute the cosine similarity between this reference and each individual target. If one gene shows significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FAM47A', 'JAK1', 'FAM199X', 'ZNF205', 'PIGY']",Sjogren syndrome,myoepithelial cell,JAK1,"Which gene among FAM47A, JAK1, FAM199X, ZNF205, and PIGY exhibits the greatest specificity for myoepithelial cells in the context of targeting Sjögren syndrome?","Which gene among FAM47A, JAK1, FAM199X, ZNF205, and PIGY exhibits the greatest specificity for myoepithelial cells in the context of targeting Sjögren syndrome? Identify the verified therapeutic targets for Sjögren’s syndrome and obtain their cell type-specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the set of myoepithelial cell-activated genes identified in PINNACLE. Calculate the average embedding for this overlapping subset as a reference, then compute the cosine similarity of each individual target relative to this reference. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MIF', 'LIMA1', 'NINL', 'ZUP1', 'RGS4']",Sjogren syndrome,myoepithelial cell,MIF,"Among the genes MIF, LIMA1, NINL, ZUP1, and RGS4, which one exhibits the highest specificity for myoepithelial cells, making it the prime candidate for targeting Sjögren's syndrome?","Among the genes MIF, LIMA1, NINL, ZUP1, and RGS4, which one exhibits the highest specificity for myoepithelial cells, making it the prime candidate for targeting Sjögren's syndrome? Identify validated therapeutic targets for Sjogren syndrome and obtain their corresponding cell-type–specific embeddings from the PINNACLE dataset. Next, identify the overlap between these targets and the set of myoepithelial cell-activated genes in PINNACLE to define cell-type–specific targets. Compute the average embedding for this overlapping set, then calculate the cosine similarity between this reference and each individual therapeutic target. If one gene exhibits a significantly higher similarity than the others, designate it as the leading candidate and provide a concise, evidence-based rationale for its biological relevance."
"['C7orf31', 'JAK1', 'H3C7', 'CCDC7', 'HNRNPH3']",Sjogren syndrome,myoepithelial cell,JAK1,"Which gene among C7orf31, JAK1, H3C7, CCDC7, and HNRNPH3 exhibits the most specific expression in myoepithelial cells for potential targeting in Sjogren's syndrome?","Which gene among C7orf31, JAK1, H3C7, CCDC7, and HNRNPH3 exhibits the most specific expression in myoepithelial cells for potential targeting in Sjogren's syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with myoepithelial cell-activated genes in PINNACLE to establish a set of cell-type–specific targets for Sjogren syndrome. Compute the average embedding for these overlapping targets and calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological significance."
